,first_region,mean_corr,mean_cov_cond_exp,mean_exp_cond_corr,mean_exp_cond_cov,mean_info,mean_shuff_corr,mean_shuff_cov_cond_exp,mean_shuff_exp_cond_corr,mean_shuff_exp_cond_cov,mean_shuff_signal_corr,mean_signal_corr,num_pairs,second_region,std_corr,std_cov_conv_exp,std_exp_cond_corr,std_exp_cond_cov,std_info,std_shuff_corr,std_shuff_cov_cond_exp,std_shuff_exp_cond_corr,std_shuff_exp_cond_cov,std_shuff_signal_corr,std_signal_corr,mouse_name
11,FrMoCtx,0.0011847122193846243,-1.7215244468532272e-06,0.001218406005526772,4.089033905668401e-05,1.2649816280679467e-05,-2.6146108169167552e-05,4.648614428579704e-09,-3.232258135559478e-05,-9.126333218944148e-07,6.207974719762227e-05,0.0709664994253186,3190.0,V1,0.00413261578027487,2.737146339939391e-05,0.004039524059075761,0.00018359035842291022,4.772119722152689e-05,0.0019453504045378422,1.700783489162764e-07,0.0019538436700428687,4.172388782701849e-05,0.003132517961108033,0.5293323922200678,Krebs
12,FrMoCtx,0.0014539891825156204,-6.529220669775221e-06,0.001674380593943087,5.472984973700457e-05,2.227020479227889e-05,4.802484241003416e-05,-4.800733353983366e-11,-6.431075283312436e-06,-2.1706003278934362e-08,1.9543445997768447e-05,-0.1717127972644314,3135.0,TH,0.005235924126942602,4.182362374793057e-05,0.004904919817947905,0.00019566373405599183,5.6626654397159375e-05,0.0019870295574713833,2.4008716431052393e-07,0.001962901749330813,4.992603602949691e-05,0.0033273836002230056,0.5770011677291922,Krebs
13,FrMoCtx,0.0016709673921588316,-1.1912350199455242e-06,0.0016933605797604223,5.9697068032831065e-05,1.6458967760767608e-05,-3.671655277848284e-05,2.3423283944611953e-09,-5.6028877664684106e-05,-1.4210468356947485e-06,-7.96825776586831e-05,0.025351137626842372,3135.0,HPF,0.0044455703745192735,5.407133187212359e-05,0.004260615077519317,0.00021753253790410368,4.717066225206651e-05,0.0019244502439602115,4.090165927446278e-07,0.0019555542532904355,5.233666499270712e-05,0.0035735601420183393,0.6241190099259899,Krebs
14,FrMoCtx,0.0017430020567486089,-4.720440445838832e-06,0.0018800912969148056,4.213114816256057e-05,1.8681888009000645e-05,-1.5606477048126197e-06,2.9504429351707234e-09,2.532218665048728e-05,1.9655051957678883e-06,2.5027591018672688e-05,0.006868377393796595,3025.0,SomMoCtx,0.005010730249237718,3.4668335541196466e-05,0.004723091664353583,0.00018885191880908212,4.696512383158132e-05,0.0019623505917159925,2.5594367723101426e-07,0.0019302577683443169,3.75830759000228e-05,0.0033988867313916402,0.5915968920236983,Krebs
15,CP,0.0021921106019562923,2.165464505425621e-06,0.0021526629183110718,3.318727882413427e-05,2.2089042042968514e-05,6.853231121032108e-06,-2.858717558729686e-09,-4.1090043970878284e-05,4.0356360330869464e-07,-3.6125564731799165e-06,-0.018436511743719818,3245.0,MB,0.005439050000280813,2.9181229477200314e-05,0.005358236199415397,0.00012871210640852856,5.9605580486442486e-05,0.0019683841370257567,1.8172448234969262e-07,0.0019671586683409686,3.8578926365743984e-05,0.003265874851792313,0.4949911338226206,Krebs
16,CP,0.0028480830688282985,2.499165161888613e-06,0.0028287872712902673,5.137352817065246e-05,2.5354577130887614e-05,-7.214655437249046e-06,-7.621607403216624e-10,-5.980427928509611e-05,-1.5142908141014404e-06,-1.8730024297844605e-05,0.018275063981673008,2478.0,SC,0.00563921398989694,4.7726869183199085e-05,0.005546957258303538,0.00017706276481454367,7.447256513616043e-05,0.0020259378608289648,2.3781391949020474e-07,0.0019959188160131717,3.5203546681964815e-05,0.0030646193265663154,0.5019958546609269,Krebs
17,CP,0.00523123869081415,8.936876519091928e-07,0.005225277670454627,6.15573063931843e-05,4.4138499567848836e-05,1.1510892746861096e-05,-9.790219089611762e-10,1.6327051077801752e-05,-1.7638611263642976e-07,-8.728824697791155e-06,0.021837001332989908,3422.0,V1,0.007843897622763947,1.8827525867324198e-05,0.007802122863344335,0.00017926793895189068,0.00012755961837748031,0.0019549192241703813,1.3356311586662716e-07,0.0019690259888389627,2.628820271478651e-05,0.0028750728463495167,0.44213962082866737,Krebs
18,CP,0.002368826306348963,2.6544036157102494e-06,0.0023176597483540217,3.227656319629502e-05,2.3730603785667783e-05,2.9505703656019732e-05,2.3363740660457078e-09,6.596672811515321e-07,1.317436315416283e-07,-2.5086235288457957e-05,-0.04846754146895316,3363.0,TH,0.005587404682259615,2.8671992024361905e-05,0.005448891919763009,0.00010746537645224098,5.184686106819995e-05,0.0020093842301760058,1.5752474944712357e-07,0.0019464783321277753,3.059192217405884e-05,0.0030429476108154987,0.4935464323595838,Krebs
19,CP,0.0027701855638202566,1.0471818591663686e-06,0.002762453428251303,4.189887575439137e-05,2.595738092307391e-05,1.413772373950449e-05,8.476921280654753e-11,-6.750129676761149e-05,-7.097360749289135e-07,7.383740442319287e-05,0.00661554201833169,3363.0,HPF,0.005893401640116765,3.673179189477152e-05,0.005780327773100906,0.00013481415471189187,6.705970318160731e-05,0.001956684642298297,1.9558521398974147e-07,0.001979304538488113,3.4784109777552064e-05,0.0030310588632691945,0.5156856447619103,Krebs
20,CP,0.002205067254049983,2.0509596125555765e-06,0.0021746151573049113,2.0123790796793734e-05,1.4230142278572083e-05,-2.301093893611644e-05,4.402538909427398e-09,4.5827255425392493e-05,4.944265653728282e-07,1.8490346432692077e-05,-0.0016691224249532235,3245.0,SomMoCtx,0.004485989065998851,2.4724236013483566e-05,0.004353311446019199,6.991714145718916e-05,2.8277768903002643e-05,0.0019557556138502185,1.4159988670895367e-07,0.001961805817394507,2.1406561392663687e-05,0.0029795036559357837,0.489521508442546,Krebs
21,MB,0.0062957021998109475,1.1453631380661033e-05,0.006178832465870166,0.0003465117261469752,0.00029109723831550896,-1.820264850169464e-05,1.950723163942801e-08,-3.748111715889277e-05,-1.037128804507317e-06,-5.578158160661572e-05,-0.00885848712325915,2310.0,SC,0.023240711165834066,0.00015002916844701058,0.02307392417704542,0.002080467795156884,0.006144797769250281,0.0019502015248945269,1.0116528265453124e-06,0.0019931969445527165,9.361465897207535e-05,0.0035114503539803586,0.5582060243359923,Krebs
22,MB,0.0018809814914813219,4.070379387896092e-06,0.0018310020081165525,6.538334874056279e-05,3.244491848977092e-05,2.3051145839528967e-05,-6.1845736963880855e-09,6.998079722399518e-05,2.0528239474617e-06,-2.2859281857373984e-05,-0.019698823176780487,3190.0,V1,0.006497714088881864,5.807641035612304e-05,0.006251706386600604,0.00043695623351440254,0.00013895621697723287,0.0019465404009082281,3.427940668393293e-07,0.0019712151955282586,7.04347984011578e-05,0.00321358392363516,0.4906574357992343,Krebs
23,MB,0.004661254000167993,1.142802762097281e-05,0.004387340760712113,0.00019991854172682986,7.022297514749954e-05,-2.7743260381489385e-05,-5.8998137005892786e-09,-5.00477794572077e-06,1.5810599431531267e-06,1.2532120841753236e-05,0.04987464896635551,3135.0,TH,0.008974664713546496,8.777850759207858e-05,0.008673003351055192,0.0005162872980326936,0.00021276969971641984,0.0019923318759737674,5.15334481746016e-07,0.0019550758727748118,8.454963424441649e-05,0.0032717108877868962,0.550417615254804,Krebs
24,MB,0.003451764895911495,5.259457288655927e-06,0.0033974011796859514,0.00015976817434721146,5.182838005159433e-05,9.52642762749463e-05,9.95849665227222e-09,1.8831292265912555e-05,2.1884175815952183e-06,6.025868541853514e-05,-0.003923383037975347,3135.0,HPF,0.0077971195469257555,0.00011625803882731248,0.007309722734784346,0.0005017189499140879,0.00014963037394245425,0.001964357224382169,6.187010919082148e-07,0.001955770381906121,9.084136263579828e-05,0.0035013720577171544,0.5751287790370897,Krebs
25,MB,0.003230448534961057,9.181078833788636e-06,0.0030455198792895713,9.449226074785129e-05,4.0275252824417905e-05,-2.2593823438799584e-05,6.701869363548725e-09,5.5992597958313915e-05,1.866180194256088e-06,-2.8233065992182434e-05,-0.0011231624512683725,3025.0,SomMoCtx,0.007006151810007838,7.78383073880686e-05,0.0065424558693024555,0.00032747915849506965,0.00011148292405263609,0.0019146902163900974,5.402371273437414e-07,0.0019503383913394166,6.015042766305876e-05,0.003349440336151093,0.5439396364057096,Krebs
26,SC,0.0033674881999750115,5.203034950544634e-06,0.0033390457533755504,0.00014829069090288273,3.600172547711778e-05,-9.345140875243873e-06,-1.3432727804099964e-09,2.3977890512617904e-05,6.889670608949775e-07,-6.776323580191172e-05,0.014165545616578804,2436.0,V1,0.006436693573126374,9.788434945010992e-05,0.006167095994156527,0.0005586354659046915,0.00018023221534865303,0.001964143492774822,5.719185220232187e-07,0.001929630292529016,5.9542609017904196e-05,0.003068262766576484,0.5005452849480445,Krebs
27,SC,0.005310569918403088,1.2978939238284007e-05,0.005156332340783006,0.00023941201409093197,7.977933635534857e-05,-2.4886338206922654e-05,1.2536363808326515e-08,-1.0131059778187685e-05,-1.3319903096588393e-07,-9.957449044889076e-05,-0.023596937678714805,2394.0,TH,0.009410754657710654,0.0001444082246781651,0.009059462496986862,0.0006435581785301138,0.00024094488433243973,0.001978269138289296,7.819240740264183e-07,0.0019817799234611282,6.992348287682617e-05,0.0031821513262594546,0.5622423127820542,Krebs
28,SC,0.008950136702524559,7.934148685578177e-06,0.00893237339216494,0.0004911852082834586,0.00023100880887077577,0.00010707688117739768,1.6665608713018632e-09,2.015998347952527e-05,3.105797558169692e-06,-0.00010193499104730935,0.010153773061150131,2394.0,HPF,0.01708050205027524,0.00019611803585051953,0.016614949420300704,0.0018173139885164329,0.001550012622921511,0.001986414125873888,1.207628499752289e-06,0.0019142370246679455,7.724976667774742e-05,0.0033972726809789254,0.5877520489808276,Krebs
29,SC,0.003606380621766264,1.0568417863408334e-05,0.003500125613510643,0.00011760029804634268,4.0281132719031494e-05,2.0235768367666305e-05,-1.8160906767200164e-08,5.083440964785869e-05,1.8631486953480108e-06,6.223891667132177e-05,0.0030751640628028905,2310.0,SomMoCtx,0.006822364918529807,0.0001311933457019092,0.006320812823481483,0.00039132816011882134,0.00012001419735812544,0.001965783055878928,6.337626835076054e-07,0.001992391015143052,5.458441963394638e-05,0.003133365895270118,0.5545880249099999,Krebs
30,V1,0.0024530354303177546,4.692713220295566e-06,0.0023870482204788627,8.896504955729407e-05,3.3327934282499524e-05,-2.224956355273122e-05,5.0066305915429884e-09,-4.53835792104646e-06,-7.600973005865375e-07,1.946415563106539e-05,-0.03828500132622634,3306.0,TH,0.006298803216929682,5.657080911525971e-05,0.006072618657304655,0.00031853455052298157,9.035395405338932e-05,0.0019610156786000776,3.163465475404165e-07,0.0019912538727311167,5.669067059386171e-05,0.0028872147734385453,0.5003636638432812,Krebs
31,V1,0.0031312242941725146,2.514215316606224e-06,0.00311748253786691,0.0001283405907842837,3.820851197981618e-05,-1.0614401313696128e-05,6.726231481239679e-10,-1.677887521161424e-05,-1.0733917823347534e-06,2.1218194737683403e-05,0.009663954421413287,3306.0,HPF,0.006837736932811243,7.484301886829221e-05,0.006603841392941527,0.0004576568562451584,0.0001705030491172413,0.0019537499317323222,4.4798316048551933e-07,0.0019763053054637487,6.202295604938713e-05,0.0030308441062104306,0.525453404379987,Krebs
32,V1,0.0031646866375478924,3.706271069102018e-06,0.0031226032159174743,7.827438701016358e-05,2.9787999989364726e-05,-6.623693120246555e-05,-9.149663211415711e-10,2.1446386751538118e-05,6.926236207087085e-07,-2.7900872412758423e-05,0.004675966470686781,3190.0,SomMoCtx,0.006170488361013296,5.034713079120075e-05,0.005902623571197486,0.0002977300031977616,0.0001443306885865842,0.0019683332296925368,3.52382276973325e-07,0.0019711347776180366,4.1719557575786504e-05,0.002858591896606704,0.49592884043232954,Krebs
33,TH,0.0035402798365012666,5.360538738404327e-06,0.0034815738487758378,0.00014331953074922345,5.566683270994645e-05,6.239053680634256e-05,2.7798050031165715e-09,7.400173998511305e-06,5.749602715099524e-07,4.066030801728786e-05,-0.011429265096216648,3249.0,HPF,0.00795262512306051,0.0001145364128117755,0.007402498770663581,0.0003988589640816826,0.0001381981243567912,0.0019509262615211638,5.599539932599795e-07,0.001959408149871809,7.48867434536501e-05,0.003189916149464019,0.5898875258208099,Krebs
34,TH,0.002778221786696521,1.1060950322353665e-05,0.0025270838025449483,7.385321761383553e-05,3.5823960563708644e-05,1.4803148570261547e-05,-6.58987880920807e-09,-2.3535766026952947e-05,1.2914210483155478e-07,-1.2571471715424418e-05,-0.0030217436890690444,3135.0,SomMoCtx,0.006595808396561179,7.543160135616811e-05,0.006087359443138288,0.00023796763583259768,8.602881543604349e-05,0.001966302582096327,4.185330565994871e-07,0.001974037032679309,4.7518627469996814e-05,0.00320152599543998,0.5558103277177572,Krebs
35,HPF,0.003022418195360352,4.602977923643236e-06,0.0029790112915665827,9.394019389637805e-05,3.410699014129172e-05,3.24569014337582e-05,-1.7119716524139033e-10,6.25634039225312e-05,3.1728157683289056e-07,4.531854924148832e-05,0.008107705284816684,3135.0,SomMoCtx,0.006399707929090689,0.00010192492556955651,0.00584073722472547,0.00030434140110115567,9.125480332785185e-05,0.001969930375579214,5.860227840682956e-07,0.001938574068821878,5.3091994256542356e-05,0.0033031806584917687,0.5813985196129072,Krebs
36,LS,0.006169154185719219,2.1896921809404242e-06,0.006150335020613217,0.00010791007251591949,7.94796671843208e-05,0.00013669228137186298,4.977504680058379e-10,4.755460651020075e-05,1.1185345916351265e-06,-2.387212155676939e-05,0.005557436450201471,1596.0,LS,0.011083951855605182,3.700330513911076e-05,0.010352051087712253,0.0002410599158471276,0.00020095889258259702,0.0019307556614668521,1.9237696033370474e-07,0.0019640519771581886,3.327272689764139e-05,0.0038156765464311218,0.7056840922892861,Krebs
37,FrMoCtx,0.009989985668897238,3.3438397480301356e-06,0.00988805073593241,0.0002672654184509919,0.0001840475507982296,1.6696267151760424e-05,-5.830576013049229e-09,-5.4741898639630126e-05,-8.892415686392884e-07,-0.0001305798613630604,0.30987810832385143,1485.0,FrMoCtx,0.015582219189754196,2.3755718679055553e-05,0.015356049176799952,0.0007948830825678001,0.0007027629863957017,0.00197364086349331,1.8310294589072763e-07,0.002026809618380172,3.896071461788449e-05,0.0037199513705095614,0.5787037903865954,Krebs
38,CP,0.010032799481453017,3.2104221786204625e-07,0.010032991859314652,3.969694842187771e-05,7.66144474283905e-05,3.9976059242109866e-05,1.301401821862419e-09,3.2858967095310344e-05,-2.2411630368120773e-07,5.542542435606473e-05,0.031761779886208825,1711.0,CP,0.02064915177318128,8.396856589621583e-06,0.02061984431199294,8.907173915717246e-05,0.00027693813159285354,0.001958643895102569,4.2171219063945655e-08,0.0019291702709061719,1.5483854967529544e-05,0.002643473905991541,0.44698153704989135,Krebs
39,MB,0.01095441484437721,8.523018063689414e-06,0.010776520326667711,0.0005469830474677511,0.00023719289407715734,-2.435625200980034e-05,-1.496392525605738e-08,4.10071508582677e-05,4.543910518599018e-06,-0.0001859664616368639,0.027059683515779094,1485.0,MB,0.017158603317437973,8.02931750716053e-05,0.01696171372812256,0.0012557785406748987,0.0008527702075084384,0.002010776063139773,5.890245136381836e-07,0.001977089063247978,0.00010897698315867545,0.0037287954742144316,0.5480659165607658,Krebs
40,SC,0.01978088738263315,8.15186039983533e-06,0.019819917650395518,0.0009198940478462896,0.0007529647503733397,2.741832139121106e-05,-1.0428723733276392e-08,2.4485550009869277e-05,-6.854245642616552e-07,0.0002232998487780886,-0.004270814627975035,861.0,SC,0.042877898782175815,0.00019779691531873693,0.0428408747644989,0.0022468071220438303,0.005893881848143652,0.00193793613250487,1.5922359853079322e-06,0.0019961504882787867,7.837624625480084e-05,0.003295952523903501,0.5611220924713365,Krebs
41,V1,0.012983182429661564,1.005121291161655e-06,0.012998655728542075,0.00044233069356919985,0.00026658357350119025,0.00010293395595731436,-5.752199047495797e-09,5.078169426845444e-06,-1.405909687179397e-07,-0.0002490692819142766,0.008760634126119568,1653.0,V1,0.017825001927601815,3.1262418742213924e-05,0.0177808435562401,0.001450459284157115,0.0013454399454992452,0.0020204169290620948,1.7632054066636535e-07,0.0019386577371445723,4.3245965980220106e-05,0.0026693288049511998,0.4413313476320675,Krebs
42,TH,0.005979788897382066,1.2979090968688512e-05,0.0056248045608638135,0.00020321377078915938,9.543314746485056e-05,4.4543234955774695e-05,-8.419542347777851e-09,-2.6544783307894878e-05,-3.572252322951849e-07,-0.0001395742590281339,0.08831341375350592,1596.0,TH,0.010963529896897169,7.902795053517326e-05,0.010673249938090634,0.00048181353440867637,0.00032897816134760206,0.0019609635187029465,3.9831158565467415e-07,0.001988024042143614,6.26090222129219e-05,0.0031479345951369404,0.5528985651734187,Krebs
43,HPF,0.010179670598891704,1.91842501465131e-06,0.010198102440962647,0.0004993735524358013,0.00035120741570870235,-4.328464720224917e-05,-7.089915717545349e-09,4.860311653496419e-05,2.293555352853436e-06,-5.903370342843227e-05,-0.0009553206876834541,1596.0,HPF,0.024327749423455898,0.00013933288774744894,0.023966738578564257,0.0018494727016953514,0.003262373262481826,0.0019588704208337642,6.030997833599478e-07,0.0019434080936427157,7.579964515768968e-05,0.0033893698436557223,0.6147519051202026,Krebs
44,SomMoCtx,0.00786320648005325,7.632062945601879e-06,0.007736993016277047,0.00015074454889354172,0.00011004333997941551,5.072025310774005e-05,6.080332894403299e-09,2.6628836879125142e-05,2.6607797605540117e-07,6.581283199358057e-05,-0.0011852791224970214,1485.0,SomMoCtx,0.026596549519035624,6.351818581809466e-05,0.026404605367167547,0.00045383086719835166,0.000879337328452891,0.0019417005451966925,4.250449892600442e-07,0.0019929263125782128,3.699421977603355e-05,0.0031827628902039644,0.545500509345509,Krebs
45,LS,0.0006018589883536196,5.742570314932402e-07,0.0005734661883604766,9.758584758701527e-06,6.0616778406105185e-06,2.8872902874253918e-05,6.519698501736524e-10,-8.486350434202851e-07,-6.079006637377653e-08,4.116952705514905e-06,0.04581880872875367,3584.0,FrMoCtx,0.00292952858715793,3.554385324172886e-05,0.002539114933614996,8.379420361891431e-05,1.7289010491660004e-05,0.0013934769752146795,2.0451610779658392e-07,0.0014440896402208472,2.633673307014099e-05,0.002517009185932263,0.5522292836271132,Waksman
46,LS,0.00151999710397404,2.322698139818962e-08,0.0013895582392065954,2.2235721155611535e-05,2.216869216979089e-05,-8.594858728166194e-07,6.328596803643859e-09,-2.8711284513343857e-05,-5.263626503200865e-07,0.00013089536332941052,0.10726980414544036,728.0,CP,0.005619372596911592,5.058074778251358e-05,0.004514112994824534,0.00011584331083776153,5.506196745864689e-05,0.001447371201964249,1.7749961825570669e-07,0.0013900778898565222,2.678870794192891e-05,0.002860844447086178,0.7818547584983065,Waksman
47,LS,-0.0005725931804909997,-1.6859718976826434e-06,-0.000282552235554744,-3.6254691129000276e-06,1.855718538973983e-05,3.13138049282034e-05,3.4545983706033137e-09,1.831492877356193e-05,1.0588247688166922e-06,-3.854166278114932e-05,-0.11547486136662725,3416.0,MB,0.004156866371984137,0.00011269721292050415,0.0025738170368517993,0.0001137838483612836,3.4199382966298236e-05,0.0013975314977884294,4.453662364084411e-07,0.0014342034106228552,4.506111909828332e-05,0.0029241675461808268,0.6974532673438192,Waksman
48,LS,0.00043622263552437775,-1.7815043492796205e-07,0.000541151144702887,2.766699590490173e-05,2.5200555710196673e-05,-1.3005500614203444e-05,1.4272333067985206e-09,-5.350796560563632e-05,-6.008648533204156e-07,5.766237622265521e-05,-0.015499630963172332,3136.0,SC,0.0059416064808104595,0.00012777410189977764,0.00455079435812164,0.00022990644325727997,9.413143249623503e-05,0.0014000139830974455,4.0831588728164073e-07,0.0014052304976587375,3.545609843010407e-05,0.0026804083320065395,0.6762179495791419,Waksman
49,LS,0.0007656797290721976,6.97501170271323e-07,0.0006655876698318937,1.5296618494318444e-05,7.947145178541801e-06,-8.234953302709477e-06,7.937183622640614e-09,3.1779582869238554e-06,6.403302125297823e-08,-3.6825766528625296e-05,0.09720037196433419,3472.0,V1,0.0032855649403004117,5.703112625969161e-05,0.002710753670429761,9.28132855176804e-05,2.3242348427805422e-05,0.0014252414483903546,2.182318518674178e-07,0.0014017688121901917,3.192481467457034e-05,0.0028214883287991047,0.6947288162546317,Waksman
50,LS,0.0005851510359219583,6.535811731239424e-07,0.0006360995139836552,1.5139209149779136e-05,2.106376095986163e-05,-1.523412352246948e-06,-1.057727922308099e-08,4.9362891332139444e-05,1.08447225266555e-06,5.623595486956392e-05,-0.008669879904463123,3416.0,TH,0.005348490723565368,9.682219188236673e-05,0.0038637341380989023,0.00011282339817017345,5.783460368943234e-05,0.0014185196135921942,3.9032245921419943e-07,0.00142753861289331,4.230114547379691e-05,0.0028565561233795038,0.6556624907393835,Waksman
51,LS,0.0009457163671361867,1.1313954509278413e-06,0.000946886947401772,3.029738862889351e-05,1.9765446143997964e-05,-2.255656086728313e-05,-7.317660977285417e-09,-2.2205367999473445e-05,5.682090457292363e-08,-5.355818255037183e-05,0.00015266642905361667,3360.0,HPF,0.005203940744815224,7.928758160200446e-05,0.0040992760964382305,0.00016078832645302033,5.138190890156357e-05,0.0014154259751828697,3.7433951554769377e-07,0.0013987338307710317,3.754214170264296e-05,0.0026241849548215156,0.637174435325537,Waksman
52,LS,0.00048338450574205973,1.599687250410215e-06,0.0005122288907348207,1.238673655680876e-05,8.607872814596338e-06,-6.609824997695189e-06,-2.153615257124194e-09,-3.307542215400056e-05,-4.621281837061793e-07,-4.376396045354615e-05,0.018255102719172446,3472.0,SomMoCtx,0.003386089577603182,6.713400407191346e-05,0.002593977901229403,8.706549010933426e-05,2.7524503660350787e-05,0.0014131003279361828,3.75074655776027e-07,0.0014241845136870306,3.1878375140980504e-05,0.0028746671363500793,0.6249673337671412,Waksman
