,first_region,mean_corr,mean_cov_cond_exp,mean_exp_cond_corr,mean_exp_cond_cov,mean_info,mean_shuff_corr,mean_shuff_cov_cond_exp,mean_shuff_exp_cond_corr,mean_shuff_exp_cond_cov,mean_shuff_signal_corr,mean_signal_corr,num_pairs,second_region,std_corr,std_cov_conv_exp,std_exp_cond_corr,std_exp_cond_cov,std_info,std_shuff_corr,std_shuff_cov_cond_exp,std_shuff_exp_cond_corr,std_shuff_exp_cond_cov,std_shuff_signal_corr,std_signal_corr,mouse_name
54,FrMoCtx,0.0009865579581641339,0.0003775722600979366,0.0014146054406360604,0.0021710076379238964,0.0007995664671488096,-1.4548776102058424e-05,8.868930358521067e-07,-3.861150762615293e-05,-1.0847978289937253e-05,8.336208790707936e-06,-0.20137771500372612,3904.0,MB,0.020013589007029247,0.009219976268769607,0.01618874395809953,0.0269733723518,0.0018519561633305239,0.004533204351915703,7.403842109552267e-05,0.004554441400798324,0.002333748158243413,0.004221798004655876,0.5852226496122234,Waksman
55,FrMoCtx,0.0024332039494325357,0.0003333684821223504,0.0025988350330973914,0.002657567533743032,0.0006108040311837275,0.00012016770108896033,-2.352964501642613e-06,-2.3524467529118505e-05,9.531615625859093e-07,-3.792686610756189e-05,-0.007390987561987798,3584.0,SC,0.02074919575494415,0.010232595895937141,0.017268704292887044,0.0206416324477116,0.0017799497689467126,0.004567217203580606,8.845899115945765e-05,0.004584047325420461,0.0021367470186940993,0.004003632599278544,0.5637751334313584,Waksman
56,FrMoCtx,0.009364637320377768,4.30264656492982e-05,0.009213976835228477,0.0040742281278095685,0.0005490813887193575,-0.0001172994845426646,-3.78257216571249e-08,-2.968040678155914e-05,2.1213243429666993e-05,8.911650561141438e-05,0.15144198069481682,3968.0,V1,0.019004185325656744,0.004197129556779572,0.018384848189781162,0.023556536972431902,0.0015334200000351572,0.0043747134864762305,3.7611066824269625e-05,0.004583503204603884,0.0017508819236096847,0.003951885372512804,0.5496156847378332,Waksman
57,FrMoCtx,0.008058367604596122,0.000436255372920725,0.008071195993703636,0.0034511176431427917,0.000912428061172972,7.888740869151058e-06,-8.589335363340955e-07,-9.764078759242207e-05,1.2371088038987278e-05,-6.559623106747963e-05,-0.014350425498568282,3904.0,TH,0.025760759675969153,0.008313584068464374,0.02193052561551027,0.018892509271078932,0.0022879749934571507,0.004495778117415755,7.572553667663445e-05,0.0046473929202584556,0.001982345352537851,0.004318510864013711,0.5126829379048629,Waksman
58,FrMoCtx,0.005950232514568836,0.00030872997045818933,0.005933520981000682,0.0026804772484693633,0.0007131205558588494,2.2491414759834047e-05,6.722297430241966e-07,-1.1200895636496045e-05,3.034956197114663e-05,-6.411258732447078e-05,-0.0012146320680545494,3840.0,HPF,0.023030841667641962,0.0068308123381407545,0.02005464386875668,0.020655950826965,0.0019992609876363352,0.0045007227734272315,6.833634151653222e-05,0.0045973222192890765,0.0022475918146165137,0.004164922575343421,0.5637175383928578,Waksman
59,FrMoCtx,0.011164097573686594,0.0006277947235578306,0.011039442341427364,0.0066843378487957865,0.0010384322261825514,1.4812718697670587e-05,-3.5410000705991863e-07,-0.00010498385791843632,-5.811098477778338e-07,-0.00013594292201393713,0.042453246063280034,3968.0,SomMoCtx,0.030634660818188775,0.009094876964754294,0.02747154149377369,0.046115590815544234,0.004479596850553438,0.004529207095128816,7.57897197264577e-05,0.004532062889036811,0.001740129189582371,0.004262273475740439,0.501076688659634,Waksman
60,CP,-0.007317172951905619,-0.001789147087189461,-0.0002138441927753495,0.0006059455361151935,0.0010839506790631583,0.00014511046490363555,-2.1364088972405225e-07,9.316604050337706e-05,3.2977415181494205e-05,4.115309740232075e-05,-0.42137603606621155,793.0,MB,0.024651478355279064,0.011909415034579086,0.013804664071044904,0.01205407311669173,0.002015846458151813,0.004329745231903137,7.619128078750291e-05,0.004771793435264471,0.002003552839692274,0.0041005043561023295,0.622082856266728,Waksman
61,CP,0.0001898418190367003,-0.000905275497642758,0.002754713641940986,0.0016867644957314384,0.0009851698816229842,8.31000157759571e-05,1.7490440114795585e-06,4.538534947700818e-05,2.4399209627728063e-05,-0.00010772628969405418,-0.018782115871873853,728.0,SC,0.030687288278993332,0.014624095104370375,0.019752234194280845,0.01396492026952389,0.0024369725858545744,0.0043593122755670385,8.516786878616282e-05,0.004424800286885923,0.0015773261839196106,0.0038125809706738715,0.6902798857745771,Waksman
62,CP,0.005731893377750824,0.0002747367735314372,0.003791905834310351,0.0008577504709101129,0.00048273179533699686,-4.576877281757491e-05,-1.0270244201427332e-07,6.583482792908e-05,2.8273742350120274e-05,0.00013263097502983165,0.27253371654652353,806.0,V1,0.018276739932051842,0.0059027347151603664,0.013220911977254769,0.005078239283666209,0.0008695959766860142,0.0043981667969905545,3.445677426437339e-05,0.0047079916128912975,0.0013161144161502668,0.004001178632326897,0.6410344722222293,Waksman
63,CP,0.0013012315988326156,-0.0009040069648919253,0.004371013616009068,0.0008982572778343746,0.0017064987742152768,-0.00016061991255241276,1.437948168953093e-07,-0.00018320416625229526,1.6857953946669896e-06,-0.00019265638451819054,-0.07463247008355398,793.0,TH,0.039582976212581486,0.010665732671157871,0.027652520772821446,0.011024378182474,0.004335591966589235,0.004468508588815555,6.446811833659228e-05,0.004538609995396395,0.0016957378138208086,0.004210714978875113,0.6109584894699909,Waksman
