,first_region,mean_corr,mean_cov_cond_exp,mean_exp_cond_corr,mean_exp_cond_cov,mean_info,mean_shuff_corr,mean_shuff_cov_cond_exp,mean_shuff_exp_cond_corr,mean_shuff_exp_cond_cov,mean_shuff_signal_corr,mean_signal_corr,num_pairs,second_region,std_corr,std_cov_conv_exp,std_exp_cond_corr,std_exp_cond_cov,std_info,std_shuff_corr,std_shuff_cov_cond_exp,std_shuff_exp_cond_corr,std_shuff_exp_cond_cov,std_shuff_signal_corr,std_signal_corr,mouse_name
0,LS,0.02618987508455048,-0.023453514236184247,0.025814118382537415,1.311803319417665,0.7090820619298617,-0.0020579467954213544,-0.0004981513670154518,-0.0005218768214697962,-0.05472660025080854,-0.0006513829578007504,0.1195608633961548,3135.0,FrMoCtx,0.17978131781404794,3.150596072432189,0.17144377523340473,21.50276261416338,0.5614617382654223,0.047841406860943174,0.15868917911040764,0.04915375945033633,3.571559595108093,0.039843046832275804,0.693813184110268,Krebs
1,LS,0.03720934102317547,0.005581965523198483,0.037365375277703276,1.1364784010805264,0.4440550979782559,0.00013062221299600503,-0.0002469644768563996,0.0008134545757899369,0.020509118086162077,0.0003060269673976733,0.09907400098969062,3363.0,CP,0.20312567357198982,2.197454423135594,0.19908506136270074,11.294414272302083,0.33190639780845693,0.048634827824154486,0.09807954330897722,0.05040993723421897,1.8441637629003313,0.037501018729745574,0.7153918709039256,Krebs
2,LS,0.05326416094362481,0.03419227833037717,0.05599463011401626,9.413495565010646,1.0640210161982557,0.000804016043426139,-0.007750871100630794,-0.0007209835204267176,-0.3104290307138024,-0.0005544143107179468,-0.02620133203735663,3135.0,MB,0.1960335467734342,5.027724361158165,0.18934902813162263,50.448020019653086,0.7318400467879657,0.04719848481976843,0.3046261516003019,0.050293423688604615,8.942884346747244,0.039797995105675596,0.7073897977195779,Krebs
3,LS,0.062011591915614096,0.036737433264639685,0.06359887132022077,10.167383742803745,1.0422117336785237,-0.0007730228070250501,-0.0013650499480154616,-0.0030363141141563116,-0.20240609909970125,-0.0007018798856713492,0.011660477267535082,2394.0,SC,0.23750040939580006,8.55258544362076,0.2378970834858208,68.28510310553283,0.7541243176273255,0.04768474281345231,0.4600814261754051,0.049334209759905885,9.770946210623793,0.037008381189325604,0.7040141055708004,Krebs
4,LS,0.04445438663954096,0.0033825616782526607,0.04519761802862441,2.558390663885406,0.7103198638545727,0.00018941475519755372,0.0035569988756143085,-0.0002010948257416206,0.018575235223159358,-0.00020592110791414425,0.05918319867323294,3306.0,V1,0.19154005133303142,2.998317542366557,0.18817206716237772,21.722536293168268,0.603257324750291,0.048318409059499697,0.169726027495451,0.04838759570852705,3.754222754605476,0.03800342421825392,0.6845870246795429,Krebs
5,LS,0.06045973973816077,0.04002977610113986,0.06356466632370338,8.546793989725963,0.9542459100368967,-0.00043488823397011816,0.013039229634326199,-0.00028541348114894343,-0.05967596364480153,0.0025185756030939323,-0.052171284001178486,3249.0,TH,0.2283519176656533,5.270171674821809,0.22267197820384202,42.70043026901084,0.6747616874994486,0.04715257262751472,0.26853858675395265,0.05059978443030768,5.832882563876118,0.0379311246369834,0.7382625833482689,Krebs
6,LS,0.06241897661528429,-0.021591430570969225,0.06282497665627335,6.779721245921791,0.9470457430011607,-1.1179249094179732e-05,-0.00031828358633785385,0.0004919034286143928,0.09024107556453867,-0.0005585567080993485,0.06925994775510401,3249.0,HPF,0.22916841244926475,7.727930021414813,0.22930236482832914,42.46775234893407,0.7334043022187917,0.04759084314011953,0.43483277111757707,0.05042574683920761,6.782024157077059,0.03554960309148132,0.675141802573971,Krebs
7,LS,0.054824329808230154,0.010030494248976467,0.05624882803387462,4.031002322872015,0.7262084520956824,-0.0008208919108870734,-0.0005874639284426692,-0.0018786308938088755,-0.17640241583554436,0.0005073288690067493,0.043811457859611755,3135.0,SomMoCtx,0.21158551091447936,2.96792689940796,0.20507997140471798,22.923915733633326,0.5802504577784,0.04726879886465078,0.15646259886681058,0.05020848858158154,4.005471395287246,0.03912592601574488,0.7016761244105658,Krebs
8,FrMoCtx,0.06380974739080908,-0.10233724455763304,0.06282532479859186,2.6129057591245974,0.49964294900604245,0.00041977291845615917,0.0006177569277422062,0.00042604634789264635,-0.033037033135001836,-0.0001649255489391331,0.22564183753681935,3245.0,CP,0.1545627156695836,2.4040195063130407,0.1508037159095413,13.145560302506118,0.4124963766423639,0.04714350021970251,0.12561071615454378,0.04925573025182114,2.7493045394329414,0.03799603989431816,0.6240770657421028,Krebs
9,FrMoCtx,0.10488069819439813,-0.3435087364670793,0.11135798612319887,21.01264892747828,1.188583141110236,0.00021075127631015072,-0.012167835965171911,0.0005671017406641096,0.15353523290082655,0.0003802510339101297,-0.05895743450042187,3025.0,MB,0.16619046251456268,5.5755284878696,0.15977325396994094,62.58455805270046,0.8505661988452028,0.04794454266006879,0.3551243783969678,0.0518863541732115,13.681118774362714,0.03944817345218644,0.6517593095082963,Krebs
