,first_region,mean_corr,mean_cov_cond_exp,mean_exp_cond_corr,mean_exp_cond_cov,mean_info,mean_shuff_corr,mean_shuff_cov_cond_exp,mean_shuff_exp_cond_corr,mean_shuff_exp_cond_cov,mean_shuff_signal_corr,mean_signal_corr,num_pairs,second_region,std_corr,std_cov_conv_exp,std_exp_cond_corr,std_exp_cond_cov,std_info,std_shuff_corr,std_shuff_cov_cond_exp,std_shuff_exp_cond_corr,std_shuff_exp_cond_cov,std_shuff_signal_corr,std_signal_corr,mouse_name
0,LS,0.0071236548290641985,-0.0017696538342246383,0.00773483369994837,0.009425273464289473,0.005832247546916509,9.245341076853489e-05,-1.2028646052997201e-05,0.00017840647900676254,0.00036489020074532177,-0.00031067399655156536,0.07671916420331705,3135.0,FrMoCtx,0.0548426736372479,0.031776698295593944,0.047846741249825644,0.10507813365725008,0.0075571334092252055,0.012298539288409958,0.0007432055533368586,0.012709919620751785,0.017460103351454127,0.01098755154563228,0.632439488224438,Krebs
1,LS,0.01739320821077412,0.0009361816406390504,0.017395792617429413,0.012264910061496308,0.006440814117713738,0.00022035947324719837,-2.3812835466043372e-07,-0.00015655775878509702,6.67134006387418e-06,-0.00013010415866230394,0.0667605790520603,3363.0,CP,0.06419484615526636,0.024576064756972126,0.058104870659546115,0.06563221392902212,0.011680084310209483,0.012433800401204181,0.00033592174067217494,0.012712225435618878,0.00931129410427522,0.010802369843115405,0.6791840235944235,Krebs
2,LS,0.0200998602149603,0.005357840632138033,0.019001617277412605,0.05031518724716763,0.009086087819001493,0.00019363263443087403,1.886596018416971e-05,0.0003236396616560863,0.000806047065023026,-0.00020342112971629707,-0.02888356245725098,3135.0,MB,0.06521195628314815,0.0661130940961995,0.0591767364288107,0.2346249801731613,0.011572003319941989,0.01240053682868672,0.0009608187588592857,0.012799036557302846,0.032210779064304224,0.0109077043417974,0.627583798040916,Krebs
3,LS,0.0289866833064253,0.004299522821176803,0.0291826733984938,0.06886452632010745,0.012246774721700203,6.383509898851099e-05,-4.600057191594851e-05,1.637519050020483e-05,-7.33533969205549e-05,3.546748819574197e-05,0.02504516043515833,2394.0,SC,0.09062918694810343,0.10901541986437381,0.0856073603232269,0.33904809587835427,0.017955294336781294,0.012466720979134639,0.001530139200217171,0.012874842134593091,0.030071601119204004,0.010826754192736685,0.6706772145514224,Krebs
4,LS,0.01770675006362516,0.001126649650195702,0.018022818373934383,0.02855969200585597,0.006310000300597703,0.0004308885638149667,-1.5008570331282568e-05,-1.1226301115620803e-05,0.0003957500973048436,-0.00021288708393193205,0.03995499781719882,3306.0,V1,0.05796273870687934,0.04231611999933156,0.051852206500395265,0.12266767754909208,0.0089017220502825,0.012603184083084548,0.0006170619198798126,0.012364151383443224,0.020112113845763616,0.011002359502633046,0.6792960056655573,Krebs
5,LS,0.02211077261180545,0.005979550314723025,0.02092537317997688,0.044818536187816685,0.011325338627483311,-0.00011336610446248572,1.3810080145636618e-05,0.00027202651384420734,0.00029141290567141374,0.0003470625938288093,-0.04471048694423455,3249.0,TH,0.08143732885669888,0.06731894626976871,0.07289138600621473,0.2030887581074822,0.015986937845536765,0.012298205707247671,0.0010396681673908376,0.01290887471153411,0.02410162812538379,0.01143112502389742,0.6962219997998242,Krebs
6,LS,0.030793360980380904,0.0004867037248036942,0.03164124485669718,0.06428768805678156,0.01204703306995876,-0.00034132853731484416,5.063633333351818e-05,-0.00015732147389820947,0.0001605474914302295,0.00044894900403008706,0.029615662327061955,3249.0,HPF,0.08485229413618343,0.09272769418527484,0.07891449366085444,0.23844578156210536,0.0179698486951417,0.012419924243471612,0.0014958771365572246,0.012565469172183092,0.02434802950045644,0.010734263578705428,0.6749181759472384,Krebs
7,LS,0.019830586513004574,0.004295864605098261,0.019476453876309682,0.02843149372814311,0.008441954258092427,2.386738928969677e-05,9.170306284910139e-06,-6.0620275017899464e-05,-0.00013966576547374732,0.00027164590765258123,0.020755509979706214,3135.0,SomMoCtx,0.07268360631702268,0.05739221165098209,0.062375897954247354,0.11899818289626883,0.011922768592241333,0.01257343292648807,0.0009114123467506558,0.01288912286291156,0.017850868378182727,0.01109131517133777,0.6862789858263653,Krebs
8,FrMoCtx,0.01584274955297714,-0.001319255683203692,0.016135149998857495,0.015956341598033396,0.0054964874613802105,-0.0001647311410906766,3.358584503357763e-06,-4.2146978848905e-06,-0.0002805042622463156,8.501712396376517e-05,0.23755463085531056,3245.0,CP,0.046793650334907975,0.019727255530351647,0.04373823407841891,0.07609929253984846,0.006066949602600181,0.012151881576423298,0.000502329722991194,0.012809324850807505,0.014572266765442156,0.010956674371031747,0.5796023871172814,Krebs
9,FrMoCtx,0.046338602531294536,-0.003867190370472011,0.04878388422836457,0.17236111144078067,0.013874573763699709,8.588967203798198e-05,-3.000596732693546e-05,0.00030150821191178144,0.0007479423552695256,-2.4412411223162262e-05,-0.08950019066924746,3025.0,MB,0.07126111476786094,0.05093220877486146,0.06824595769312139,0.4224973028783963,0.015870010868617907,0.012334870513312291,0.0012384047848708803,0.012702710819502486,0.046657340187257756,0.010546046862239486,0.5854340091534102,Krebs
10,FrMoCtx,0.042931555691178534,-0.0033112265499651026,0.04422606929361648,0.15228714205857233,0.011730431538618413,-4.311458127698469e-05,-3.314981557117673e-05,-6.748739471863988e-05,-8.925275555004045e-05,0.0004706247714125868,0.07058067617705185,2310.0,SC,0.06717604212172054,0.08406054198486723,0.06459643633347681,0.44727686874009803,0.01448821454120285,0.01234338286654976,0.0017164009692454245,0.012571736245298025,0.045232938133962196,0.010806626481418674,0.6130615302297016,Krebs
11,FrMoCtx,0.01466765930727651,-0.0007506403536773232,0.014803584577056517,0.04423257309249252,0.006370390613955488,1.447843985224005e-05,-1.7234021141502846e-05,-0.0003024036319433572,-0.00012757431858852504,-0.00029419211519981614,0.11865729214114457,3190.0,V1,0.04653529652795244,0.03327613465272966,0.04444451408821608,0.20311045861853236,0.007660290285971006,0.012359510312830184,0.0008970051816201041,0.012738816993520424,0.03024028191841402,0.011206765067192469,0.594813710304003,Krebs
12,FrMoCtx,0.017119739390167612,-0.006539836577383915,0.019827449126058876,0.06241410946248757,0.00954187003811271,-0.0005960942459426651,2.245251447757174e-05,0.00023369914515176515,0.00038167389450407,-0.00010006819506502273,-0.18719114902448974,3135.0,TH,0.06070985216220558,0.052180761309817705,0.0565712181044638,0.254175155023545,0.01200349169526745,0.012294321447334503,0.0011941498382846774,0.012807765851519914,0.03364328796330564,0.010991117008900968,0.6012163627518047,Krebs
13,FrMoCtx,0.027445550780773903,0.0015307434315440418,0.02775151468065069,0.0864454990287053,0.009431872515369914,-4.67821311999341e-05,-3.142201198347504e-05,-0.00010953204518419029,-0.00039095326794439967,-0.00024740740152583856,0.06459901151277855,3135.0,HPF,0.057891178211733,0.0710748227545952,0.05636422941553313,0.2927645319521954,0.012050609712637246,0.012226226531814571,0.0016610094356670352,0.012378527246438117,0.03636002041854097,0.01050858682856031,0.6010761414743304,Krebs
14,FrMoCtx,0.017537650653355018,-0.0051744927576082254,0.018983455472307155,0.035872670280427836,0.007816037828116771,0.00013927032132398366,-1.006451985803394e-05,-0.00013421672692736126,0.00021309800181368467,1.728348664502176e-05,0.03443069992653795,3025.0,SomMoCtx,0.06019186639509358,0.04533740883676761,0.055737150967010596,0.1975550044772322,0.009242904786497658,0.012654635802585931,0.001182422856713171,0.012739568987389475,0.02614407854269977,0.011042386611473425,0.611795727768948,Krebs
15,CP,0.025727061947074175,0.0022443131825578577,0.025751902023781286,0.04682816860198405,0.008537601296086746,0.00029719138415750033,3.9573105445631864e-07,0.00031314610949299024,0.0005609454992566279,-0.00016144882161674368,-0.09809964999030654,3245.0,MB,0.05494556860771339,0.03737538876332574,0.05305321293035526,0.1734105351991577,0.008897896871993294,0.012294517621609224,0.00046101162139581647,0.012458268705907345,0.024702392913597365,0.010659011568595472,0.6082482615881483,Krebs
16,CP,0.0381340713418136,0.001924080944468829,0.03859227520477622,0.06803510105817137,0.009388797988081335,0.00030778323871524874,8.567153167935444e-06,5.284749165202416e-07,0.0004118958150093839,9.109485259254032e-05,0.06119008589834,2478.0,SC,0.06692125162970626,0.06218238906381441,0.0652474501692916,0.2409252015631971,0.011795860598281851,0.012616029162382553,0.0010394981707914207,0.012714322530777472,0.027004998987489055,0.010836358484020377,0.6455640408285792,Krebs
17,CP,0.04611455611052277,0.0004785235372069066,0.046465696142400884,0.04879750758424172,0.00834161767574288,0.00019665909647009297,-3.344283757937361e-06,-0.000323281575668296,-0.0005008641390328139,-0.0003208813184926878,0.105557641023363,3422.0,V1,0.06257343178545902,0.023775435883539052,0.061167790992728475,0.14348163600829233,0.009997132451065014,0.01261400638196997,0.0003449552126464763,0.012670227843399133,0.01665851507634813,0.010769031228357184,0.6388955951346172,Krebs
