,first_region,mean_corr,mean_cov_cond_exp,mean_exp_cond_corr,mean_exp_cond_cov,mean_info,mean_shuff_corr,mean_shuff_cov_cond_exp,mean_shuff_exp_cond_corr,mean_shuff_exp_cond_cov,mean_shuff_signal_corr,mean_signal_corr,num_pairs,second_region,std_corr,std_cov_conv_exp,std_exp_cond_corr,std_exp_cond_cov,std_info,std_shuff_corr,std_shuff_cov_cond_exp,std_shuff_exp_cond_corr,std_shuff_exp_cond_cov,std_shuff_signal_corr,std_signal_corr,mouse_name
0,LS,0.021720575417223945,-0.14425438211230895,0.02392185832051655,0.7143944499297963,0.3387423709233537,0.00044813690403153346,-0.0030756111144063553,-0.0014679294867927578,-0.09180358250842055,3.745316124469966e-05,0.045946068514943435,3135.0,FrMoCtx,0.15801677376882586,2.1078997131551995,0.14763046254665377,9.837277167144055,0.29530779048536443,0.03878181904020609,0.09619529090073256,0.04248987192994024,1.6476730771533237,0.034811699292141354,0.7148622694948831,Krebs
1,LS,0.03256339637315507,0.045221515808556434,0.03307242139977944,0.5166926245211692,0.21896045750252097,0.0008129148813418678,-0.0007807378186423337,-0.0005801453070954346,0.01193296685122013,-0.00039878819071501156,0.031192350556489338,3363.0,CP,0.17826850873299152,1.4196178585411867,0.17321867199763172,5.152410275546464,0.1657777139050073,0.038669455401271986,0.06670101669645526,0.040661331474100164,0.8041240589161718,0.03212205709051391,0.6960161603899442,Krebs
2,LS,0.047329313294990474,0.1508679118721287,0.04880277153364662,4.282462183047101,0.5486693700601385,-0.0004940458157327558,-0.0019778006545886277,0.0007191261100554521,0.0955822177428766,0.000123901883149808,-0.002073073804375181,3135.0,MB,0.1718124283266395,3.2224840387731644,0.1646806655169587,22.396196283996,0.4335995532427543,0.0383089050925921,0.13167611841034033,0.04134408581130903,3.610979540235749,0.032921988625236855,0.6863060303420544,Krebs
3,LS,0.0553385661253398,0.292200219297132,0.05685803399954818,4.370815404957881,0.5437529526331651,-9.288501309795732e-05,0.0037438719627207713,0.00046012383560055294,-0.07695728183147862,-0.0007925598585258411,0.013910134276538373,2394.0,SC,0.21376571032583153,6.372194722168625,0.21561013938601958,30.658330571712813,0.4542006295188792,0.03924489893815708,0.4075410966072204,0.04177295714688096,3.831737448288726,0.03264863331358476,0.611195031430454,Krebs
4,LS,0.03858893787793733,0.030298508461076457,0.03959301127341031,1.2132976721733337,0.343798642217596,-0.00010439722972297218,0.0031924429869199344,0.0006434501112359134,0.02032136992446924,-0.00028914330749087766,0.028378353971827055,3306.0,V1,0.1672153264300102,1.979668342845198,0.16268730052219527,9.814650829646677,0.327801663134416,0.03967180340504042,0.0781866099927053,0.0406799570839146,1.755108424832721,0.03243132157727567,0.665740745542544,Krebs
5,LS,0.052579747613979905,0.287269005168318,0.05338867791437824,3.6051096043508504,0.48226037027818963,-0.0006770772133772334,0.0015830301176153435,7.799108391191747e-05,0.011333022875285094,0.0006979865138677013,-0.010166628401849283,3249.0,TH,0.20301279179426143,4.0190369720565675,0.19616632082516441,18.867364359544677,0.3820610611565166,0.038676258305057463,0.15184112835892255,0.0408241269399201,2.448289300015307,0.032863225603860464,0.6695019226895274,Krebs
6,LS,0.05636641716740155,0.0037368294252589206,0.05839804513739801,3.1533593697815645,0.48881694587990776,-0.000152578704372629,-0.0004455009030637191,-0.0005773715265284848,-0.04910791989153307,-0.0006516590015783106,0.02040194920846388,3249.0,HPF,0.2044994095977534,4.511634506772701,0.20505958159423385,19.539590798548037,0.41866966838571673,0.03937907945153706,0.2203072560762254,0.04235658773332151,2.569908142848846,0.03348278859103672,0.6814265056502252,Krebs
7,LS,0.04773500874334621,0.17250076090818334,0.049082656153298786,1.7983717546162843,0.3532431135554853,0.00014500965145995004,0.0001770147672060497,0.00015577011256973485,-0.011490734060551875,-0.00010640683110649157,0.007179800069220479,3135.0,SomMoCtx,0.18612811899132853,2.6835811504552076,0.17901135925956943,10.19393406249419,0.30584569236545706,0.03865751613964378,0.1409115680800039,0.04119414238697076,1.7427959019476906,0.03283842210696655,0.6956731659784373,Krebs
8,FrMoCtx,0.05178396119420488,-0.09102225805310539,0.05186907245941819,1.2112029419582289,0.24972032741446973,-1.4270797698920288e-07,-0.00034559794320861305,0.00040200330266949066,0.01838760696389452,0.0005266241834100511,0.23559804595893832,3245.0,CP,0.1324048536870585,1.3516633897510766,0.12864340978206676,6.115256828553599,0.2133641555211858,0.03997984144581789,0.056127705426953,0.041954082811379106,1.2452582290688856,0.03235659101450965,0.6485858051332651,Krebs
9,FrMoCtx,0.09011805841517348,-0.2869868875638364,0.09709356168491913,10.099097097588416,0.6454707180759818,-0.0006569368801693964,-0.00020465383955593856,0.0008550224371226456,0.08932389120043556,-0.0007192012643299702,-0.0485802578137123,3025.0,MB,0.14748858159191613,3.0605625141062918,0.14142228973090662,28.962829649509292,0.5433923730402607,0.039832866558882817,0.13755867910152816,0.04217320901094878,5.54781255105209,0.03310224695696668,0.6812671243889006,Krebs
