,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
30,V1,0.0022822986837644395,3.025933084547823e-05,-1.988029043816794e-05,3245.0,TH,0.006047143974836599,7.598880682656715e-05,0.0019649378472907848,Krebs
31,V1,0.003698043685986766,4.2621155331011336e-05,3.507589461813205e-05,3245.0,HPF,0.007056273123089554,0.00021756998759268477,0.001991412367619895,Krebs
32,V1,0.003710864553776152,3.821018565846114e-05,-5.3065094477901005e-06,3135.0,SomMoCtx,0.00670405102538887,0.0002248635342989628,0.0019592317606446775,Krebs
33,TH,0.0035203259056482607,5.1623694231547246e-05,-3.0356855833753603e-05,3481.0,HPF,0.008055182055490355,0.00012553332967789993,0.00198078211074528,Krebs
34,TH,0.003109177513575925,3.662110191013947e-05,2.520545783055974e-05,3363.0,SomMoCtx,0.006699848435414981,8.553248345972284e-05,0.0019557464059723377,Krebs
35,HPF,0.0036857819756404573,4.0709495949358735e-05,1.6112176791596446e-05,3363.0,SomMoCtx,0.006869046451489652,0.000104694197664985,0.0019444089201820437,Krebs
36,LS,0.006193683492595254,7.796836353375851e-05,-5.564997715696562e-05,1485.0,LS,0.01602072034241452,0.00033756346872536693,0.0018857060857100031,Krebs
37,FrMoCtx,0.009987542113596896,0.00017083391805028335,5.8779822603384993e-05,1485.0,FrMoCtx,0.01509539800158587,0.0006830992378962915,0.00196079014571847,Krebs
38,CP,0.009772354169380253,7.345886834928172e-05,1.9772240995790018e-05,1596.0,CP,0.012141967128258886,0.0001638579207302306,0.0019821436058181795,Krebs
39,MB,0.008699182370150495,0.00018796893206141698,6.095870263807407e-05,1540.0,MB,0.01703138720766118,0.0017803755320068937,0.0019623484697404926,Krebs
40,SC,0.019781129880824762,0.0007529697097637428,-1.9692288487261115e-05,861.0,SC,0.04287793641922982,0.005893854781488435,0.001984387039713155,Krebs
41,V1,0.013970279461529326,0.000292152274704509,-5.060192779235846e-05,1485.0,V1,0.029786096583890122,0.001217389152455138,0.001901102213735911,Krebs
42,TH,0.005660827359110285,7.162734892532e-05,4.387175565292388e-05,1711.0,TH,0.010604384679114412,0.00023807814125797848,0.0019005156745074243,Krebs
43,HPF,0.011564215878087937,0.0002625686257691159,-1.0741297960623632e-05,1711.0,HPF,0.017983033062775444,0.001265224402072281,0.001953177483878968,Krebs
44,SomMoCtx,0.010597255205646661,0.00020876606640570774,-8.237195840774606e-06,1596.0,SomMoCtx,0.020330207649480212,0.0008146530211891452,0.0019494755038874045,Krebs
45,LS,0.0007058371606653934,8.431928460586657e-06,3.276411193298263e-05,3416.0,FrMoCtx,0.003454551234301049,2.3888589850320547e-05,0.001432012863393729,Waksman
46,LS,0.0012666784609597595,2.3646778441179755e-05,9.075997885381196e-06,728.0,CP,0.005751804121817814,5.505404057585945e-05,0.0014682801665314126,Waksman
47,LS,0.00013058178059506857,2.7048218739481937e-05,1.0835894328754508e-05,3360.0,MB,0.005123302366521352,5.0278697729446745e-05,0.0014235037288371046,Waksman
48,LS,0.0006509599365362057,2.7434826962766703e-05,7.97753813629694e-06,3192.0,SC,0.006256164832614737,0.00010043389057589163,0.0014432808477205827,Waksman
49,LS,0.001088862511527566,1.2165846666569627e-05,2.8197990113314637e-05,3752.0,V1,0.0039639879829411855,4.2404906850522805e-05,0.0014292143109261512,Waksman
50,LS,0.0012499251635214063,2.9104251378262388e-05,-1.4076695442654712e-05,3416.0,TH,0.006280723067603621,7.27255879467574e-05,0.0014349187174255327,Waksman
51,LS,0.0007396429220089834,2.2267404005141785e-05,4.420195506287387e-05,3416.0,HPF,0.005371209500301289,6.589970534965417e-05,0.001418705412988167,Waksman
52,LS,0.0007513920530888511,1.3242276978080404e-05,-2.518061912371099e-05,3304.0,SomMoCtx,0.004237490536294668,4.759647339862652e-05,0.0014357228714109128,Waksman
53,FrMoCtx,0.0003531587836814368,5.823419614204912e-06,-2.4468337998314653e-05,793.0,CP,0.0028647963379190575,1.293627392169254e-05,0.0014599731391988116,Waksman
54,FrMoCtx,0.0007141659611346762,1.2650835066948285e-05,-4.332522844527632e-05,3660.0,MB,0.0037512339757446987,6.137611007988449e-05,0.001400448686942943,Waksman
55,FrMoCtx,0.0002925949539526406,8.759807673616658e-06,-2.9711284083006855e-05,3477.0,SC,0.003502158980386454,3.0074021304276577e-05,0.0014522861679175528,Waksman
56,FrMoCtx,0.0010322471395085438,7.986777213973265e-06,2.6575374678793107e-05,4087.0,V1,0.0032182268457143955,2.7755453676133053e-05,0.0014061608126403882,Waksman
57,FrMoCtx,0.0011383860610032367,1.189946108361052e-05,9.310953189949226e-07,3721.0,TH,0.003939473878078582,4.439696613419342e-05,0.0014251885796039158,Waksman
58,FrMoCtx,0.00041377011598969744,7.420343322816633e-06,-3.2810390642846207e-06,3721.0,HPF,0.0030982491364316893,2.234730035280329e-05,0.0014367101417881525,Waksman
59,FrMoCtx,0.0010407265230125183,8.424476138753234e-06,1.6152451431680015e-05,3599.0,SomMoCtx,0.003415463737689447,3.026736129072381e-05,0.0014098838264908077,Waksman
60,CP,-0.0010153184843782646,1.76719901941884e-05,9.027485061562223e-05,780.0,MB,0.0038452116891348727,3.270699791029368e-05,0.00139294791661168,Waksman
61,CP,0.0004117591062037426,1.6763354203919967e-05,-1.3821260365210662e-05,741.0,SC,0.004805962293348297,5.499904320233701e-05,0.0014649176477927286,Waksman
62,CP,0.0006775178647777722,6.398725802306761e-06,-1.6571135001406448e-05,871.0,V1,0.002789508909709642,1.540874073873391e-05,0.0014231582895654488,Waksman
63,CP,0.0008800213566162515,2.6815982604556843e-05,3.356567909014528e-05,793.0,TH,0.0061124688319652174,6.708152734380783e-05,0.0014164465106728601,Waksman
64,CP,0.0008260445304632132,2.0845187421339754e-05,3.0528474917124015e-05,793.0,HPF,0.005322209520111255,5.5280203440234154e-05,0.001391644639324521,Waksman
65,CP,0.0002884278447312332,7.586426931647305e-06,1.8100602461783545e-06,767.0,SomMoCtx,0.0030923641304307407,2.1036784506161856e-05,0.0014016208303716748,Waksman
66,MB,0.0009474068017672675,3.0743048893764275e-05,-1.2784097687308875e-05,3420.0,SC,0.0053423304436108375,7.661098140809882e-05,0.0014283647740511076,Waksman
67,MB,0.0007103423149273651,2.246336650626578e-05,-2.7562146398396008e-05,4020.0,V1,0.004616091133163853,5.89897685858395e-05,0.001407755859574395,Waksman
68,MB,0.002248813588007794,4.666247488695333e-05,-4.838878569686763e-06,3660.0,TH,0.006064160467674409,0.00010111329982675578,0.0014162748630990268,Waksman
69,MB,0.0015522446942114656,4.752227436283054e-05,-3.286138985075644e-05,3660.0,HPF,0.006731470065717757,0.0003152944110299689,0.0014132594527745234,Waksman
70,MB,0.0010144156995066363,2.110964315789609e-05,-1.1162594135911834e-05,3540.0,SomMoCtx,0.004621184474031554,5.5130804087449255e-05,0.0014097136596268366,Waksman
71,SC,0.0006352659415263461,2.1362361809175986e-05,4.3570927064543245e-06,3819.0,V1,0.005420191088266232,0.00012867030964346855,0.0014411029625982078,Waksman
72,SC,0.0007048107320736859,2.3692218414294825e-05,4.01831439860071e-06,3477.0,TH,0.005400897456506313,6.997223419731805e-05,0.0014477451333557573,Waksman
73,SC,0.0011093579472763334,5.478973260548946e-05,-1.6461400114299566e-05,3477.0,HPF,0.01009526759388562,0.0008654264426233079,0.0014379854844715806,Waksman
74,SC,0.0009202849925800382,2.562743504066481e-05,2.345399156519149e-05,3363.0,SomMoCtx,0.00623274663948919,0.00020761082984074278,0.0014194971128900224,Waksman
75,V1,0.001418865802434293,2.3467741417337383e-05,3.081215401809417e-05,4087.0,TH,0.0054175178800940004,8.859433272793396e-05,0.0014491568924037703,Waksman
76,V1,0.0009236065675634293,2.1050552848363467e-05,3.19110074983612e-06,4087.0,HPF,0.00510703428368579,0.00010761412523297756,0.0014113200576073438,Waksman
77,V1,0.0011838200944020352,1.3242780314106358e-05,1.2531388912568556e-05,3953.0,SomMoCtx,0.004086445450665438,6.0084199400141604e-05,0.0014072940170835255,Waksman
78,TH,0.001393465960335374,3.0383470070255212e-05,-5.890133135485238e-05,3721.0,HPF,0.005988702143259166,0.00014959817732053293,0.0014100341352471515,Waksman
79,TH,0.001368212035699348,1.9261996067441646e-05,3.2239489761949936e-05,3599.0,SomMoCtx,0.00478437237382847,5.761239519272702e-05,0.0014111213768512197,Waksman
80,HPF,0.0005305962640473633,1.4796749200652001e-05,-1.7562131962118976e-06,3599.0,SomMoCtx,0.004351439129540297,0.0001097442053858865,0.001426005346319339,Waksman
81,LS,0.0021645446762500057,4.091790769811046e-05,-3.2937946171784923e-05,1540.0,LS,0.008034809218228368,0.00012575548457550607,0.001445892338356017,Waksman
82,FrMoCtx,0.0010851613002333248,6.210287787399556e-06,-5.951376935133513e-05,1830.0,FrMoCtx,0.0030885751699504123,1.8750864802051993e-05,0.0014011082142444508,Waksman
83,CP,0.006684355077124571,0.0001264330642042457,-4.287913835963566e-05,78.0,CP,0.01671673138238245,0.0003347905215744895,0.0013962363615118692,Waksman
84,MB,0.006861062549002159,0.0001095419629993476,-2.106924688570399e-05,1770.0,MB,0.008684264707144094,0.0003460741342452925,0.0014155454122874867,Waksman
85,SC,0.004630642491012783,0.00014207013149801536,2.6164021090204814e-05,1596.0,SC,0.020142398151336623,0.0016110593436114184,0.001424225124827066,Waksman
86,V1,0.0057140004862419515,0.00010163787313533831,-1.4870174472710674e-05,2211.0,V1,0.011890572225551904,0.000625741195744901,0.001414057792694673,Waksman
87,TH,0.0034578494743623804,7.343097203241146e-05,-3.0416937613696812e-05,1830.0,TH,0.010975490878218518,0.0002670730554373857,0.0013596904308882565,Waksman
88,HPF,0.0020194705663135987,9.290386087471333e-05,-2.8149458454156634e-05,1830.0,HPF,0.013254667709379123,0.0015722340506157094,0.001443180927165532,Waksman
89,SomMoCtx,0.004307448464927491,0.00010358541461051086,2.659228877470553e-05,1711.0,SomMoCtx,0.012534036595113042,0.0013453604334894174,0.001405480790827529,Waksman
90,LS,0.0013961064559957358,1.1536414001730099e-05,-1.4325236219703341e-05,3249.0,FrMoCtx,0.00378212858388333,2.864470517195655e-05,0.0015205048595112046,Robbins
91,LS,0.0018494765132933864,1.4490081747562633e-05,9.084765146684012e-06,3135.0,CP,0.003971506267712785,3.085587954501755e-05,0.0015006316556798068,Robbins
92,LS,0.0019641928085828097,1.5834482696619862e-05,-1.7199252451239393e-05,3363.0,MB,0.003969607765971715,2.989495806764137e-05,0.0014740146751579467,Robbins
93,LS,0.0008967565176748341,2.076352110776634e-05,-2.8622425798898973e-05,1311.0,SC,0.0047673843666553055,3.0354230645503972e-05,0.0014918552435674672,Robbins
94,LS,0.0011685869502361585,1.6101069660321145e-05,6.35086745792196e-05,3306.0,V1,0.00432340986814562,3.186597362492968e-05,0.0015323845230668911,Robbins
95,LS,0.0018654091738313455,1.546906459764155e-05,-4.341427465770225e-05,3363.0,TH,0.003937578358143757,3.0352993290544034e-05,0.001528170182517739,Robbins
96,LS,0.002270222263136396,2.3812671361095435e-05,-2.9360571513026313e-05,3933.0,HPF,0.004842442046213322,5.121790310361764e-05,0.0015194381159683349,Robbins
97,LS,0.001273765864504827,1.655079090515625e-05,-1.5079620541140719e-05,3306.0,SomMoCtx,0.004510335427609883,3.916417615266327e-05,0.001514003344208313,Robbins
98,FrMoCtx,0.0013427155643979966,1.3436123920205679e-05,-1.9509504162214004e-05,3135.0,CP,0.004136269571910944,4.0683574072678605e-05,0.0014700645918856356,Robbins
99,FrMoCtx,0.001894402334728233,1.9299355087627453e-05,-3.6123245608346154e-05,3363.0,MB,0.0046758080005759985,4.830714351778497e-05,0.0015195189845440059,Robbins
100,FrMoCtx,0.0024994150845653543,3.445868760372005e-05,1.729558485561665e-05,1311.0,SC,0.006546119985797257,7.399717168015293e-05,0.0015018465120120647,Robbins
101,FrMoCtx,0.0015647638876460466,2.1702957031342256e-05,-9.73423781306958e-06,3306.0,V1,0.0054132804651361366,6.293924905161888e-05,0.0015075691424712167,Robbins
102,FrMoCtx,0.0022976423107497123,2.326474591518378e-05,4.1824951669660785e-05,3363.0,TH,0.005192123987528314,7.006378805995693e-05,0.0015190544176273014,Robbins
103,FrMoCtx,0.002864934583728747,3.638701853347861e-05,-2.669574097030418e-05,3933.0,HPF,0.006385335343339366,0.00011603051753850931,0.0015087530346717137,Robbins
104,FrMoCtx,0.0019096214343896512,2.4894037426657438e-05,-1.5007841579202996e-05,3306.0,SomMoCtx,0.005949210070767808,8.563831249126427e-05,0.0014630816916843706,Robbins
105,CP,0.0019320077722570315,1.790699406526657e-05,-3.259568132837963e-05,3245.0,MB,0.004353073268508233,3.417434230378669e-05,0.0014845173970507253,Robbins
106,CP,0.001402493087846489,3.595373135109507e-05,-4.0692884913754506e-05,1265.0,SC,0.006552415632426929,5.465434238972773e-05,0.0015248715679712207,Robbins
107,CP,0.0013008482143741658,2.3064658268305843e-05,-9.39867197881769e-06,3190.0,V1,0.005261485026395513,5.174919035109209e-05,0.0015097539155064267,Robbins
108,CP,0.0017217984876528444,1.8030010325102086e-05,-6.0961611557714e-06,3245.0,TH,0.004300433657675558,3.8654388093410435e-05,0.0014915660959619816,Robbins
109,CP,0.002131747252613494,2.6395306330694874e-05,-2.594393707687672e-05,3795.0,HPF,0.005099377351970326,6.488341513428704e-05,0.0015080382826274065,Robbins
110,CP,0.0012951833042444286,1.688443945928713e-05,1.0211029548864956e-05,3190.0,SomMoCtx,0.004504544156171577,4.37947170552548e-05,0.0014828860064862231,Robbins
111,MB,0.0014235290703825633,3.3621841894706065e-05,-4.507597341865462e-05,1357.0,SC,0.006202873630365449,5.624302661808508e-05,0.0014850077189472444,Robbins
112,MB,0.0017868880804441617,2.812668807726966e-05,-9.156686205963098e-06,3422.0,V1,0.005625668851514231,5.645532193335638e-05,0.0015157240045856394,Robbins
113,MB,0.003908412243442744,4.513618006842386e-05,4.938265384040887e-05,3481.0,TH,0.0062418890908703395,9.811540752658236e-05,0.0014935373905054876,Robbins
114,MB,0.004872790221512292,7.496989982242933e-05,3.211724230276672e-05,4071.0,HPF,0.00796894492641089,0.00022292742778453654,0.0015209680327885127,Robbins
115,MB,0.0021531233219345245,3.599637286836298e-05,-8.619504770139205e-06,3422.0,SomMoCtx,0.0064356459398996835,0.00010164385460653696,0.0014711474802733505,Robbins
116,SC,0.025557331955223153,0.0017512942472259613,1.5163627420192407e-05,1334.0,V1,0.05440131116017912,0.0054048803786706425,0.0014929526654539106,Robbins
117,SC,0.001285352743895825,4.598538860940655e-05,2.7517431802500007e-05,1357.0,TH,0.007365716445627464,9.132081816446108e-05,0.001504817922975171,Robbins
118,SC,0.0028582065692293614,6.98018515003958e-05,5.2513376508060425e-06,1587.0,HPF,0.008691432965741179,0.00015354229405767152,0.00149664965566484,Robbins
119,SC,0.004414238351274084,6.0513157201590254e-05,3.357021332997287e-05,1334.0,SomMoCtx,0.007947697429099941,0.00011476999095092837,0.0015383672597277336,Robbins
120,V1,0.00195171039594791,3.07309589402894e-05,-7.525071815847546e-06,3422.0,TH,0.00583775042971205,6.57955792242589e-05,0.0015150875734531604,Robbins
121,V1,0.0027964944274660834,4.777313271175045e-05,1.9982622788296387e-05,4002.0,HPF,0.007042956063484936,0.00011864975981817045,0.0015421297236947464,Robbins
122,V1,0.0021466394763040627,3.3221319311045344e-05,2.8408178821735705e-05,3364.0,SomMoCtx,0.006387735752744504,8.915356558240417e-05,0.0015208008071449675,Robbins
123,TH,0.006367308661440803,0.00011238799798011597,-4.7426553962048416e-05,4071.0,HPF,0.010079517345301405,0.00033328141887335337,0.0015134611456336007,Robbins
124,TH,0.0030615313680415978,5.2944507383745194e-05,-1.924381368629249e-05,3422.0,SomMoCtx,0.007904885691557494,0.00016807544939848078,0.0014617416983241783,Robbins
125,HPF,0.0041182571640812835,0.00010913710846607286,8.80508801485205e-06,4002.0,SomMoCtx,0.011440468863539175,0.0004928041671061194,0.0014895626070486928,Robbins
126,LS,0.002714323271841903,2.1967049758479924e-05,-3.1307985955663883e-07,1596.0,LS,0.0049078700280907935,5.144243653615267e-05,0.0015101098006138263,Robbins
127,FrMoCtx,0.001716533461166418,1.7083427800656647e-05,2.2779054895017053e-05,1596.0,FrMoCtx,0.00499715018409862,5.097676315342579e-05,0.001513073200238301,Robbins
128,CP,0.0020207534104544306,2.020929474446931e-05,5.266525557620538e-05,1485.0,CP,0.004953029588907733,5.720171173855788e-05,0.0015322599663682933,Robbins
129,MB,0.005203521990428338,7.817143672483308e-05,-3.1169079961605445e-05,1711.0,MB,0.009024703882058166,0.00021794889223970018,0.0014951884575855566,Robbins
130,SC,0.10767890290975696,0.011781184421637303,2.9987122004286634e-05,253.0,SC,0.11406515121206687,0.017545991697493813,0.0015572358146832461,Robbins
131,V1,0.009172017026965823,0.00041938997408199377,8.99178701085507e-06,1653.0,V1,0.027581217366923736,0.0023556668016256593,0.001520844887097254,Robbins
132,TH,0.005926163364105589,9.823790053700793e-05,2.411992126829093e-06,1711.0,TH,0.01077210003433551,0.0009705856651383283,0.0014970435430645792,Robbins
133,HPF,0.009471732868233676,0.0002684725725057274,4.9252703818113994e-05,2346.0,HPF,0.016528396776465087,0.00106870094102391,0.0014857847981978342,Robbins
134,SomMoCtx,0.004364391039493889,9.030596201401783e-05,1.8573159132685432e-05,1653.0,SomMoCtx,0.012684677666322199,0.00043844127405689716,0.0014712484453159019,Robbins
