,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
91,LS,0.051026921339470156,0.059495384831418835,-0.00010127276518497811,3190.0,CP,0.12505634001974894,0.04769540816110314,0.021283535282082735,Robbins
92,LS,0.059647848661218514,0.07357184390097957,0.0005149780939732041,3422.0,MB,0.13014596251106741,0.052706791700709375,0.02145033063226254,Robbins
93,LS,0.02652362710063578,0.11426988818496189,-0.0011218694413877835,1334.0,SC,0.132151238015442,0.08267939292128243,0.02068542417135575,Robbins
94,LS,0.01709387728545986,0.07113153633836304,-0.00032421940850349887,3248.0,V1,0.13039408647133557,0.05887060352856828,0.021294349798424612,Robbins
95,LS,0.05639567035494987,0.09598219006699056,0.00041326949554612645,3480.0,TH,0.14103386669618834,0.07962256186783843,0.02159513228059729,Robbins
96,LS,0.0597608826656378,0.10981326180192867,0.0001669507170640951,4176.0,HPF,0.13666763795340203,0.08791189984158428,0.02146030444913419,Robbins
97,LS,0.042067388821652056,0.07851402917812061,-0.0004913893134629639,3248.0,SomMoCtx,0.12795513353139676,0.08952423788870323,0.021229106355493674,Robbins
98,FrMoCtx,0.04986377240863093,0.08051642051920292,-0.0005302622358896911,3080.0,CP,0.13515855245222072,0.06765955050626486,0.02099981223356173,Robbins
99,FrMoCtx,0.07121756081029787,0.10058873062023434,0.00033998525459934687,3304.0,MB,0.13927228224561927,0.07943101726492911,0.02073917173968102,Robbins
100,FrMoCtx,0.015848769889194477,0.16485418217804162,-0.00034941730073224887,1288.0,SC,0.16721008894884684,0.14020238074644223,0.021089060791668373,Robbins
101,FrMoCtx,0.02510759644509297,0.09713467014019754,0.00030840953888864735,3136.0,V1,0.14144470369801446,0.08953861739770573,0.021543538157413878,Robbins
102,FrMoCtx,0.06824883088143463,0.12902041905746814,0.0004954161308979376,3360.0,TH,0.15243102071462672,0.11641396127775967,0.02133724898551943,Robbins
103,FrMoCtx,0.0757678583467987,0.1503165772893654,-0.0003571023797391404,4032.0,HPF,0.14813818199941164,0.13344262037646457,0.021188334743811783,Robbins
104,FrMoCtx,0.048654320965133,0.10545160019542603,0.0004848209375628645,3136.0,SomMoCtx,0.13906707318541578,0.12875785162522224,0.020818197998627642,Robbins
105,CP,0.07042752731653938,0.09594676950408325,0.0001328483423563173,3245.0,MB,0.15439810434469192,0.06758541702391233,0.021785857753089163,Robbins
106,CP,0.008720207171692702,0.15094557614301438,1.2783126689501122e-05,1265.0,SC,0.16937984009449444,0.10433193618181488,0.020871094227941818,Robbins
107,CP,0.01729582743546502,0.0927688983223159,-0.0005066941247508508,3080.0,V1,0.15647483025611386,0.07610184100139826,0.021367656067353535,Robbins
108,CP,0.0628256642738646,0.12084320633032697,-0.0002555908875789886,3300.0,TH,0.16236707907967096,0.10049366925834663,0.021378786709052494,Robbins
109,CP,0.0684373244864096,0.1400348208342977,-0.0005413301848785517,3960.0,HPF,0.1601517362462705,0.10984585239136983,0.021661402229185944,Robbins
110,CP,0.038365369313928074,0.09545983839008676,0.00026761180561909916,3080.0,SomMoCtx,0.13955778311310615,0.1089556479242376,0.020926680445203984,Robbins
111,MB,0.008444019680676181,0.18477164069279853,-1.350910837314868e-06,1357.0,SC,0.15811855522314722,0.13327982442822303,0.020851356137774862,Robbins
112,MB,0.029326465525317882,0.11421094893694987,0.0002500084269389398,3304.0,V1,0.15693414975157835,0.09095036337723506,0.02099115630062854,Robbins
113,MB,0.10712262196031742,0.16009072491574533,-1.8825782419561436e-06,3540.0,TH,0.18206056587592057,0.12801406996207557,0.020984260839851734,Robbins
114,MB,0.11283389477943961,0.1839119990182454,0.0001183573186113661,4248.0,HPF,0.17373224971974283,0.1421118620129277,0.021191302882020393,Robbins
115,MB,0.06118553512217611,0.12285723076445605,0.00021956120531432436,3304.0,SomMoCtx,0.15878803868380462,0.1392536241041486,0.020965925405996844,Robbins
116,SC,0.07501301561467802,0.2234178518772275,-7.106352259080638e-06,1288.0,V1,0.24376843405058202,0.21510735187660068,0.020675883257782343,Robbins
117,SC,0.023215785055685483,0.23118460758820436,0.0001362161994476579,1380.0,TH,0.1617723562537604,0.19357431372799105,0.020751701157791173,Robbins
118,SC,0.0126235631462088,0.2824136534363696,0.0007276833100880011,1656.0,HPF,0.1708706016157218,0.24542980255951824,0.02106119000639084,Robbins
119,SC,0.06213405500554538,0.19203517204986892,-0.0007190122533448551,1288.0,SomMoCtx,0.1411011735537742,0.21735423859348588,0.021718636108157146,Robbins
120,V1,0.03449280591822951,0.14475719968885234,-0.000256853618149738,3360.0,TH,0.16256211912816065,0.13199692877999306,0.021070055368821377,Robbins
121,V1,0.03562892513360223,0.17225110185101805,0.00015808955972673099,4032.0,HPF,0.1658321730079686,0.15436820662323072,0.021596587973964198,Robbins
122,V1,0.030297223367999816,0.11505737187862046,0.0004439443358617413,3136.0,SomMoCtx,0.13741113560942028,0.13787858814601098,0.021005193200282817,Robbins
123,TH,0.11308492601005196,0.2321245710176711,-0.000247163902440201,4320.0,HPF,0.194121398553604,0.19803599661773186,0.02128342725628016,Robbins
124,TH,0.06826848797803516,0.15537421368308438,0.00026998886399626367,3360.0,SomMoCtx,0.1790139439242035,0.18549211184212475,0.02111611633051406,Robbins
125,HPF,0.06888715658472465,0.18090294969026427,0.0003113079326969384,4032.0,SomMoCtx,0.17047997421801975,0.21935463986538004,0.021785275499235365,Robbins
126,LS,0.05410395159915972,0.04913035778701825,-0.0004275338594240094,1653.0,LS,0.11061488904755275,0.040970594618995285,0.021343067710194518,Robbins
127,FrMoCtx,0.0577565022836384,0.08815978361566641,-0.00014514009275560762,1540.0,FrMoCtx,0.1309918502063937,0.08141169993890571,0.02176351183745608,Robbins
128,CP,0.05312222599376825,0.07771237820703907,-0.0005364128508566563,1485.0,CP,0.14846858306156407,0.0584364699344314,0.020670802737020946,Robbins
129,MB,0.11388134882786267,0.13086036630700826,-0.00025268520886361314,1711.0,MB,0.17347301214585806,0.09525724595045593,0.020929215740593976,Robbins
130,SC,0.3352586319902402,0.5420440378500341,0.00044182098662878236,253.0,SC,0.38492499718900647,0.443203619398455,0.02158559237605928,Robbins
131,V1,0.03348669770172644,0.12755231551477864,0.00022065388567082478,1540.0,V1,0.1802955507698858,0.13147422685749324,0.02166853553185769,Robbins
132,TH,0.10970226144178395,0.20230260328110247,0.0007370876775638794,1770.0,TH,0.20411745926849442,0.1746619426709581,0.02151058129106694,Robbins
133,HPF,0.12535518464005477,0.2736904047805136,0.000620763445957573,2556.0,HPF,0.18587209182704875,0.24013070805805262,0.02079911970832303,Robbins
134,SomMoCtx,0.05990955983609999,0.1265419504370783,0.0009985309083970933,1540.0,SomMoCtx,0.1673628240455643,0.18923332618742103,0.022507167852253606,Robbins
