,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
106,CP,0.019813311455112993,0.5520450360696376,0.0012642101430722966,1288.0,SC,0.19093465927776535,0.4045981143130115,0.029891587246507697,Robbins
107,CP,0.034708481868009476,0.31600286040507514,-4.5477797853371415e-05,3192.0,V1,0.16785540161406412,0.26188927371907894,0.0299802383566995,Robbins
108,CP,0.08815341478539254,0.38217997432268724,0.00043169286509047285,3528.0,TH,0.18748720362164548,0.2777229131627541,0.030437956914405553,Robbins
109,CP,0.08095762736353825,0.5081390790912864,-0.0001644444739843401,3976.0,HPF,0.17909028987250422,0.4244519767767817,0.030204618361301446,Robbins
110,CP,0.04111940066433052,0.3162665577738127,5.139371147822716e-05,3136.0,SomMoCtx,0.16207103822253194,0.34153311939480396,0.029858622183533662,Robbins
111,MB,0.018390197594308228,0.8085280402012561,0.00023116772331297948,1311.0,SC,0.1792208260580434,0.5503643707573844,0.02964657902402392,Robbins
112,MB,0.064307903284901,0.48347118716665954,0.00014153324080966813,3249.0,V1,0.18448427877888898,0.38588260337033864,0.03015439021283492,Robbins
113,MB,0.17997771021252273,0.5948916676087227,-5.236206465349895e-05,3591.0,TH,0.2082984599145699,0.39811422234125887,0.029819182485209445,Robbins
114,MB,0.1612813426648937,0.7576466279793935,-0.0015820686623514843,4047.0,HPF,0.19729358263509594,0.5657618074734575,0.030249083606852363,Robbins
115,MB,0.07427654316606436,0.4705118722068333,-0.000565750296267605,3192.0,SomMoCtx,0.2001204709695063,0.46922355826938233,0.02970099888486807,Robbins
116,SC,0.04587265747914944,0.7042434006603561,-0.0008208110080970633,1311.0,V1,0.23679139884287298,0.5328175994661097,0.030056760487112737,Robbins
117,SC,0.0323018974357195,0.8038009347611501,0.0009264011731330529,1449.0,TH,0.18815445966025865,0.5394692450132409,0.02886147890392844,Robbins
118,SC,0.020362258420977424,1.0254982497832752,3.665226218385986e-05,1633.0,HPF,0.20438528487505156,0.7493601989476536,0.0304881997252839,Robbins
119,SC,0.07393110205690864,0.6535904482098517,-4.4815995634005305e-05,1288.0,SomMoCtx,0.1825835174374891,0.6155042310762612,0.03112024258022422,Robbins
120,V1,0.07900773930052266,0.4926016149272452,0.0011549417023442707,3591.0,TH,0.1985746932592664,0.37811503701940297,0.02981065053174861,Robbins
121,V1,0.07119384940705502,0.6385725140560733,0.0009383314125275813,4047.0,HPF,0.1941765063034426,0.538041962252131,0.03052160910605331,Robbins
122,V1,0.04039451038104546,0.39617350749574237,0.00015234376756881825,3192.0,SomMoCtx,0.17149133348587473,0.42874746310682615,0.02970934593701947,Robbins
123,TH,0.19599996507475612,0.7726153761333707,0.00039968567033455945,4473.0,HPF,0.2114528044988318,0.5523822116063224,0.029879703886054935,Robbins
124,TH,0.09384211716789416,0.48174092840568616,-0.0012295945636854155,3528.0,SomMoCtx,0.22479244344782817,0.46746424014420573,0.029797615191985472,Robbins
125,HPF,0.08580673905100888,0.6075356230938636,-4.994469220504031e-05,3976.0,SomMoCtx,0.2139559917797861,0.6132088926720247,0.030113003605375423,Robbins
126,LS,0.07352626206618293,0.24411904631395706,-0.0004757030218287853,1485.0,LS,0.14688144972555084,0.16858077726471354,0.030343871357607147,Robbins
127,FrMoCtx,0.04143940010649912,0.2721149590813439,-0.000795686311637233,1596.0,FrMoCtx,0.1651964085457586,0.2752668604442029,0.029903583817380418,Robbins
128,CP,0.05289213393388476,0.2409188065111175,0.0004498138632544436,1540.0,CP,0.15924107920879857,0.18531387221932363,0.03046368636022442,Robbins
129,MB,0.15322092690658515,0.5845776127620866,0.00015094771768041454,1596.0,MB,0.203273973118499,0.407452153462229,0.029673837329394524,Robbins
130,SC,0.3300874764264745,1.2427495880993753,-0.0024288697629658166,253.0,SC,0.3946590769475288,0.7860636721650169,0.03138509360072578,Robbins
131,V1,0.04389954212636761,0.419758039986935,0.00018913214573143064,1596.0,V1,0.1911361443258501,0.36358922785048764,0.030455524067316598,Robbins
132,TH,0.2181895076412057,0.6168241888004483,7.1169889770039395e-06,1953.0,TH,0.225961328260501,0.3868230771477572,0.030047632938758555,Robbins
133,HPF,0.18304487747722406,0.9657808435980073,-0.0002736761129258835,2485.0,HPF,0.2027113948915967,0.7355696081078714,0.030328561115933295,Robbins
134,SomMoCtx,0.06529120970499057,0.38880258858802214,-0.00028709403786960925,1540.0,SomMoCtx,0.19532462844936752,0.468817744204822,0.02996347244197036,Robbins
