,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
0,LS,0.02334522794597079,0.6339351527419291,-0.0007457752264450006,3025.0,FrMoCtx,0.17373869494990488,0.5449642557284535,0.048267789025058745,Krebs
1,LS,0.04189499377872338,0.43024184941216276,-6.408835896486299e-05,3135.0,CP,0.2150013805278328,0.3538569446276678,0.04800684644701823,Krebs
2,LS,0.044122382026339245,0.9081807739070863,0.00035929815401980036,3080.0,MB,0.19419656242192096,0.6843697145693338,0.048341574998059224,Krebs
3,LS,0.05727818847430029,0.9858120301244319,-7.676458553895077e-05,2310.0,SC,0.24019882725437383,0.7527470999608965,0.04859517088142047,Krebs
4,LS,0.04792453090761732,0.7447102697862297,0.0011761168270993988,3025.0,V1,0.20594026212111258,0.6085577889660787,0.048143057810799576,Krebs
5,LS,0.04697314617065589,0.8132216029874224,-0.001815531424529753,3245.0,TH,0.21459879407788185,0.5717398800876143,0.04825471660274308,Krebs
6,LS,0.06977034710945801,0.9557099163086644,-0.000968096481006616,3245.0,HPF,0.24393037613167942,0.6655605840540149,0.047381161517505814,Krebs
7,LS,0.05897741773845439,0.7668618338202089,0.0008387331992857546,3135.0,SomMoCtx,0.19864303902685726,0.6465708661666928,0.04804674540562745,Krebs
8,FrMoCtx,0.0793697949586712,0.4777112664441639,-2.6967138609495102e-05,3135.0,CP,0.16006171485252693,0.42257954074670895,0.04816356968177215,Krebs
9,FrMoCtx,0.0916240139002458,1.0240044018582166,0.0008951515339163502,3080.0,MB,0.16888168087774924,0.791133231043959,0.04815652145553209,Krebs
10,FrMoCtx,0.12547893478538777,1.1016222167911507,-0.0007922139330505481,2310.0,SC,0.17948545480380443,0.8568951806077048,0.04674383919001179,Krebs
11,FrMoCtx,0.07852069081908407,0.8372270499871914,-0.0002688319471909279,3025.0,V1,0.16346184626519292,0.7166978945447962,0.04873168529932089,Krebs
12,FrMoCtx,0.048683880698162645,0.8999508920900622,-9.428387000543231e-05,3245.0,TH,0.1703547960416472,0.6755720108202128,0.04762765409850142,Krebs
13,FrMoCtx,0.11164307091645713,1.0530212604748637,0.000381102433898411,3245.0,HPF,0.18225578965544476,0.7704309539286897,0.04815520190498767,Krebs
14,FrMoCtx,0.0647804218766613,0.8436458947736151,4.3455795116532555e-05,3135.0,SomMoCtx,0.16856644725835332,0.741963863074428,0.04790277438114744,Krebs
15,CP,0.08013431327223712,0.6687571938632508,-0.0012257499810173053,3192.0,MB,0.18633702293927404,0.533875907170321,0.04862363879024783,Krebs
16,CP,0.12798702727353953,0.7244145386581684,0.002275819913769692,2394.0,SC,0.20752553764352516,0.5872595571774618,0.04937336769103132,Krebs
17,CP,0.13868406295104602,0.568571808563481,-0.0020257888294717185,3135.0,V1,0.19317729244465165,0.4706588252496307,0.04772455503910268,Krebs
18,CP,0.06934236938011054,0.6012139293867914,-0.0002287399631622287,3363.0,TH,0.21040673295405116,0.45056818786333863,0.0484611496123422,Krebs
