,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
0,LS,0.00485317683656861,0.00167315748834985,7.837002889668214e-05,3025.0,FrMoCtx,0.03173520911029373,0.0025837516251756933,0.008923738850812598,Krebs
1,LS,0.01611084867894604,0.0025294016940999487,5.7596534490724624e-05,3135.0,CP,0.04515900487403465,0.004687003094886544,0.008865976537084713,Krebs
2,LS,0.014263258048823385,0.003063914789687917,-9.357425126722721e-05,3080.0,MB,0.04484574247607416,0.00541384126057553,0.0086668443705811,Krebs
3,LS,0.021169098881898128,0.0044892310402467675,-0.00012895441228178277,2310.0,SC,0.06071908296800585,0.007947594072491767,0.008674904889273924,Krebs
4,LS,0.013962011111124729,0.0024270831226213133,0.00014318809284793543,3025.0,V1,0.040731394468362485,0.004246320359817289,0.008752734811733548,Krebs
5,LS,0.01223693310116987,0.003554077808243408,2.1036573480826317e-05,3245.0,TH,0.0480459223496403,0.005863798324121916,0.00856689392901331,Krebs
6,LS,0.026570163652137872,0.004746648568043128,-0.00016172973776856718,3245.0,HPF,0.0591879335990902,0.007563094198195706,0.008708151677066697,Krebs
7,LS,0.016208811620326093,0.002854449998423554,-5.4899740465939185e-05,3135.0,SomMoCtx,0.04471440142206034,0.004506026436890554,0.00866602759241817,Krebs
8,FrMoCtx,0.015579235212042936,0.0019770172751837935,-4.202590990162859e-05,3135.0,CP,0.033318133002467866,0.0030802022931449976,0.00851538297450117,Krebs
9,FrMoCtx,0.03614550243546183,0.00553939911729671,-0.00016202552922711354,3080.0,MB,0.05579692281977508,0.008983114338985907,0.00887397277535866,Krebs
10,FrMoCtx,0.029405921628357246,0.004118118000842604,-0.0001384455708975466,2310.0,SC,0.04724029412397688,0.006651362871668178,0.008730428435630318,Krebs
11,FrMoCtx,0.012473379390093487,0.0024829528490750066,-4.857047507113425e-05,3025.0,V1,0.03648341722685466,0.0044957900634723744,0.008795678208957521,Krebs
12,FrMoCtx,0.011184607439444204,0.003274681227798106,-0.00012192327503990031,3245.0,TH,0.04120663151068773,0.0051141167432991064,0.008860673043002388,Krebs
13,FrMoCtx,0.020662565151258493,0.0034871040965979523,-0.00011023638725931588,3245.0,HPF,0.04314269192735232,0.005413394323924157,0.008825157283527061,Krebs
