,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
0,LS,0.020480951695204783,0.3037274565893246,0.0003215545560021452,3025.0,FrMoCtx,0.15072755317457842,0.28357608147306973,0.03897144627141546,Krebs
1,LS,0.03853261579260895,0.21917098133092344,-9.856653777685994e-05,3135.0,CP,0.1884300823442912,0.18333141057359614,0.03934228698371741,Krebs
2,LS,0.040174081797822316,0.4676269287413637,0.0014860531929704927,3080.0,MB,0.17018078513126453,0.3951207417796239,0.038526318419544826,Krebs
3,LS,0.05224629227840679,0.5173425659752214,0.00029741271189814774,2310.0,SC,0.21577819112872715,0.4484607325200607,0.03984284790643549,Krebs
4,LS,0.0438225786094038,0.3625995472589827,-1.4056528471005867e-05,3025.0,V1,0.18057880489431835,0.33074153825762137,0.0394424838325503,Krebs
5,LS,0.04123568716110427,0.40893924657054337,-0.0005031958971681072,3245.0,TH,0.18822783166920734,0.3059909498422625,0.039854973868226666,Krebs
6,LS,0.0631010330647263,0.49053159515962325,0.00044639462039840037,3245.0,HPF,0.21711901724015167,0.3677857356739428,0.03864431761897211,Krebs
7,LS,0.05209615059697,0.3820367424210983,0.00037859697846591656,3135.0,SomMoCtx,0.17261793356624136,0.3575847665162743,0.039686261981360105,Krebs
8,FrMoCtx,0.06634279124637094,0.2429708271547593,-0.00020720126844180555,3135.0,CP,0.13587372581107562,0.22666420827559058,0.03885650882253315,Krebs
9,FrMoCtx,0.07917244103255341,0.5484274420191988,0.0007900661523548755,3080.0,MB,0.14757693347384598,0.49128812102283986,0.038930486781517136,Krebs
10,FrMoCtx,0.10926405438179233,0.5977016207365378,0.00010558034374691911,2310.0,SC,0.1588252121178388,0.5420925187249878,0.040066083257006,Krebs
11,FrMoCtx,0.06133771468606052,0.4205973072714916,1.950054110648853e-05,3025.0,V1,0.13951305397777525,0.42048090208371197,0.038937806035729876,Krebs
12,FrMoCtx,0.039334460914536545,0.4637987663530128,0.0010463380162101183,3245.0,TH,0.1473532999582552,0.38883077400943383,0.03968814384808676,Krebs
13,FrMoCtx,0.09644742867900419,0.5541311006220163,0.00044246787068411713,3245.0,HPF,0.15892291780029996,0.4629531677218328,0.03887396806309785,Krebs
14,FrMoCtx,0.05293990496015459,0.4335057350619576,-0.00042092584346239633,3135.0,SomMoCtx,0.14604158206395562,0.4389955768952742,0.03935786869374623,Krebs
