,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
0,LS,0.0007117503113976454,2.6780367576937412e-05,-2.4579180305697066e-05,3025.0,FrMoCtx,0.005608253179667116,5.411567828297701e-05,0.0028096507969809855,Krebs
1,LS,0.002999316989604897,4.686554008854623e-05,3.144207876307061e-05,3135.0,CP,0.007786970874389062,0.00010306091114735828,0.002814969819715824,Krebs
2,LS,0.002457197336792192,6.373460577313101e-05,-6.46573365297083e-05,3080.0,MB,0.008578924474959958,0.00016698712896164806,0.002762700980649735,Krebs
3,LS,0.0041284012431018376,0.00010341176548664182,-9.621736922593334e-06,2310.0,SC,0.010854750523929622,0.0002534641145006156,0.0027321669916144805,Krebs
4,LS,0.0022566360559344058,4.2581734859034055e-05,-4.228292272109001e-05,3025.0,V1,0.007071015417902178,0.00011104479865022521,0.0026903383678102744,Krebs
5,LS,0.0021864504856432794,7.280127468331824e-05,2.7437678551021414e-05,3245.0,TH,0.009094597850847484,0.00017051528063333367,0.002786633390124245,Krebs
6,LS,0.00510165296513542,9.740077693936867e-05,-4.34648538099681e-05,3245.0,HPF,0.01038707103320579,0.00020898223255941956,0.0027741211953009963,Krebs
7,LS,0.0026995699148034957,5.100179448468549e-05,-1.8280734784141383e-05,3135.0,SomMoCtx,0.007680290568637567,0.0001136989799134498,0.002796241831942916,Krebs
8,FrMoCtx,0.0032360583866034875,4.548557085671048e-05,-4.5157293669451454e-06,3135.0,CP,0.00755260357811111,0.00012664084027141792,0.002751563074015089,Krebs
9,FrMoCtx,0.009859680134791392,0.00024704333383754605,-3.066393207283565e-05,3080.0,MB,0.016535602962256365,0.0007162716089338446,0.002762319730664353,Krebs
10,FrMoCtx,0.005199972015631515,9.314040940454734e-05,8.229535786424315e-05,2310.0,SC,0.009522230803601376,0.0002561708891230758,0.002752600980145352,Krebs
11,FrMoCtx,0.0026204373727859408,5.4817821845803983e-05,7.136365319343555e-05,3025.0,V1,0.00789097848026321,0.00020474957498238346,0.002825499947883403,Krebs
12,FrMoCtx,0.0026084291064832547,8.162193959619169e-05,1.9777971064865364e-06,3245.0,TH,0.00951419393856481,0.00021635625605345845,0.002695658131903421,Krebs
13,FrMoCtx,0.0034330168890506613,6.586583245811437e-05,-6.1726690846248235e-06,3245.0,HPF,0.00829079454421069,0.00016807172969736207,0.0028077618867181357,Krebs
14,FrMoCtx,0.003939323116277555,7.958083523429269e-05,1.106141192375141e-06,3135.0,SomMoCtx,0.009541965425965125,0.00027828072309756744,0.0027925615693902032,Krebs
15,CP,0.0053709993684123766,0.00010139658989138336,4.014020914673161e-05,3192.0,MB,0.011088283016352611,0.00028967553182927515,0.0027533171124349827,Krebs
16,CP,0.006688836647036105,0.0001192774466231041,2.406572757818289e-06,2394.0,SC,0.011191357655754597,0.0003519347712300551,0.0027231269953395462,Krebs
17,CP,0.010653336472072939,0.00019240964356872906,-2.3748835148101374e-05,3135.0,V1,0.014937366252427826,0.0005940247386379649,0.002677419075899004,Krebs
18,CP,0.00436531554140552,9.399540995992775e-05,-2.5010783544542016e-05,3363.0,TH,0.01099901735767951,0.000219461517696787,0.0027933277010196472,Krebs
19,CP,0.006505756879929937,0.00011230042177213221,1.4578848691301752e-05,3363.0,HPF,0.011096338030003053,0.00023720973994849023,0.0028374113364399377,Krebs
20,CP,0.005583301211822395,7.708121718815216e-05,-2.2403837173565553e-05,3249.0,SomMoCtx,0.00924927914723036,0.00019528741296252812,0.002791350520948596,Krebs
21,MB,0.01153627482162964,0.0006425237296773552,5.5034084296058024e-05,2352.0,SC,0.02828919434509296,0.009563962437490442,0.002677598102173239,Krebs
22,MB,0.005761985785678104,0.00015997342198978661,-3.6296466192260745e-05,3080.0,V1,0.013319014864348217,0.0005794369514282303,0.0027411655536125324,Krebs
23,MB,0.009369645088199019,0.00025141970802417197,-1.6933720255602386e-06,3304.0,TH,0.01691350350699473,0.000729831337798752,0.0027330629969968905,Krebs
24,MB,0.007379968280182161,0.00020614523305881327,-7.012810524823662e-06,3304.0,HPF,0.01481414513611793,0.0005494691945966129,0.002745202127651174,Krebs
25,MB,0.007858395037002978,0.00018601152302148496,7.403233783756487e-05,3192.0,SomMoCtx,0.013868048368459812,0.0004904697010795773,0.002799852890136678,Krebs
26,SC,0.007520096931031312,0.00016793075658386392,-7.055126045533774e-05,2310.0,V1,0.01251584506331553,0.0007872609341881783,0.002748991391634624,Krebs
