,first_region,mean_corr,mean_info,mean_shuff_corr,num_pairs,second_region,std_corr,std_info,std_shuff_corr,mouse_name
0,LS,0.0027630990018849915,0.0005252676094104776,9.498034409342487e-05,3025.0,FrMoCtx,0.019587594143429664,0.0009298633469250655,0.006330848055492211,Krebs
1,LS,0.01065337568054816,0.0008464424899588236,1.8966599631503645e-05,3135.0,CP,0.027978317297398882,0.0017067494466960532,0.006202834287549291,Krebs
2,LS,0.008975967198972621,0.0010762597242052771,0.0001711641452407936,3080.0,MB,0.02918905526596895,0.0023146423963297173,0.006314095700359891,Krebs
3,LS,0.01373234800779263,0.001589077619551683,0.0002087772418709655,2310.0,SC,0.03791918456556437,0.0030769623748139858,0.006266311571769131,Krebs
4,LS,0.008607507542552897,0.0007986676833805465,-2.434644795781963e-05,3025.0,V1,0.02506307509436569,0.0015912980832938942,0.006124372147627815,Krebs
5,LS,0.007609588595991621,0.0012545060738131785,-4.4753814436048316e-05,3245.0,TH,0.031120462509236325,0.0024981221068462417,0.006184316508025405,Krebs
6,LS,0.017592560511701816,0.0016652325299106516,6.348090546839546e-05,3245.0,HPF,0.037061921375634875,0.002923771304301718,0.006198197905345439,Krebs
7,LS,0.01022518179495594,0.0009772455020048809,-0.00023301754250738027,3135.0,SomMoCtx,0.02820159929738084,0.0017731429467378848,0.006030987497658441,Krebs
8,FrMoCtx,0.010318746167300812,0.0006934852929803095,6.153163562231554e-05,3135.0,CP,0.022685080574655,0.0013620631695649237,0.006227032750928412,Krebs
9,FrMoCtx,0.029028776547949997,0.0026574437424117517,1.2156545831543243e-05,3080.0,MB,0.04426200796858233,0.00529739302528479,0.006046798438509759,Krebs
10,FrMoCtx,0.01851312052871294,0.0014489698394965582,-4.381769663250115e-05,2310.0,SC,0.030561285255249503,0.002712812995803719,0.006197046442815262,Krebs
11,FrMoCtx,0.008827344047375325,0.0008764899298581473,0.0002974850314348012,3025.0,V1,0.02449181801747515,0.0019645381518122638,0.006186329775880777,Krebs
12,FrMoCtx,0.008075725252869259,0.001252748371890871,0.00024347866206078701,3245.0,TH,0.028775316855283804,0.002422344229642943,0.00620442108305374,Krebs
13,FrMoCtx,0.01243607341134973,0.0011870928401966883,2.5006296077488882e-05,3245.0,HPF,0.027730308012143313,0.0021351813173281515,0.006253229713328687,Krebs
14,FrMoCtx,0.012472089194651658,0.0012033236092693648,4.4215829398028965e-05,3135.0,SomMoCtx,0.02945280527054547,0.002264571434807086,0.00622981154204835,Krebs
15,CP,0.016693078079979363,0.0013166680908841052,-6.659602154185246e-05,3192.0,MB,0.032687542248549015,0.0028297046214098907,0.006281867212783604,Krebs
16,CP,0.02271790583978078,0.0016020433462642925,-3.9355951449101456e-05,2394.0,SC,0.03406633145119172,0.003342677491501479,0.006207656808883692,Krebs
17,CP,0.03322377339109312,0.0022154000278700545,-8.391254339735753e-05,3135.0,V1,0.041669530783746724,0.004462262520694292,0.00623138420450314,Krebs
18,CP,0.01375508960075702,0.0012934507423000476,-9.046245225012608e-05,3363.0,TH,0.03315964751780122,0.002299026354623261,0.006056493669582916,Krebs
19,CP,0.0223721853208096,0.0016816010176755238,0.00017196897776746442,3363.0,HPF,0.03532249953565521,0.002688249288122029,0.0062308241353733656,Krebs
20,CP,0.01897779876585571,0.0011192885112921384,0.00011741862737354876,3249.0,SomMoCtx,0.029109520421813435,0.002079649569073521,0.006143276854558371,Krebs
21,MB,0.03535283508688372,0.0041117859316616955,0.00013526419280303023,2352.0,SC,0.05357997275537145,0.02202968388352543,0.006155154092169183,Krebs
22,MB,0.01916444017387304,0.002155151191151979,-0.00014057659704742162,3080.0,V1,0.0388339041210052,0.005207264325766237,0.006327036824884323,Krebs
23,MB,0.029663647191640597,0.002933967131520601,-0.0001688978745573778,3304.0,TH,0.047195503508504516,0.006247641610588047,0.006219085452173915,Krebs
24,MB,0.02614275557954711,0.0029559408455615914,-5.900854036513335e-05,3304.0,HPF,0.04736779687170194,0.005655642893207268,0.006203748788547354,Krebs
25,MB,0.025927699443307632,0.002529487244480145,0.00011337984844087868,3192.0,SomMoCtx,0.04213565643596442,0.004850681932783465,0.0061998625592513245,Krebs
26,SC,0.025891665116137257,0.0022201085315255854,0.0002437063998055387,2310.0,V1,0.03695407857377422,0.005145573702144093,0.006114725673573272,Krebs
27,SC,0.030006227463542354,0.003047241602414259,4.669885038475219e-05,2478.0,TH,0.04823803177473647,0.005813500658508439,0.006111365196377093,Krebs
28,SC,0.0535375883652915,0.006648635604629031,-0.00011329895837620065,2478.0,HPF,0.06810429813470549,0.015099455513788416,0.005995329911438874,Krebs
29,SC,0.028216936155247844,0.0025407468484670414,-5.026399677972045e-05,2394.0,SomMoCtx,0.041249024170486044,0.004752195619752652,0.006185013469784979,Krebs
30,V1,0.014668181346056972,0.0017996242643174235,-3.4282276590086746e-05,3245.0,TH,0.03402913123029281,0.0031020421720924195,0.006178906105837865,Krebs
31,V1,0.024830753197837535,0.0022867619858039324,0.0001495352824071935,3245.0,HPF,0.038714654681001645,0.004525584542817405,0.006147057957962272,Krebs
32,V1,0.023849447830062244,0.0018529413659457935,-7.431296933688957e-05,3135.0,SomMoCtx,0.03543994614656052,0.0038594773078721336,0.006269345589476018,Krebs
33,TH,0.023832930559178907,0.002954731404778702,-3.107562606600706e-05,3481.0,HPF,0.04828253722374358,0.004960813994523275,0.006254333469876723,Krebs
34,TH,0.01922355658011378,0.00221909029170942,-0.000178863559679646,3363.0,SomMoCtx,0.03904408994319232,0.003651075181641779,0.006165029143206674,Krebs
35,HPF,0.025484505848730698,0.0025987586348023123,0.00011617728831639769,3363.0,SomMoCtx,0.04330345124878856,0.004118565229867761,0.006271260062819963,Krebs
36,LS,0.02541845076130608,0.0027300154492052734,-0.00011769417438566474,1485.0,LS,0.057678837758148194,0.005626404734736862,0.006121813828749953,Krebs
37,FrMoCtx,0.05157696292175068,0.005282377943614874,0.00024589270036562714,1485.0,FrMoCtx,0.06614368029671128,0.012911664951081835,0.006273161869161051,Krebs
38,CP,0.045340416229874864,0.0024480809465677656,0.00020103205269252582,1596.0,CP,0.05020025806601563,0.004151033075461713,0.006245359511757988,Krebs
39,MB,0.04613516272419764,0.004996326729598951,0.00012965687031464993,1540.0,MB,0.06143867348058338,0.01255103318082824,0.0064744316728722676,Krebs
40,SC,0.07059961453451018,0.010673640139336952,0.00017218411279860488,861.0,SC,0.08411484346967017,0.031108467225898502,0.006193358693563552,Krebs
41,V1,0.0795353808923316,0.009512465069022941,7.281786318559405e-05,1485.0,V1,0.08160525673959823,0.01871068834912372,0.006151572398272355,Krebs
42,TH,0.030951065052758287,0.003030531549501381,2.5056112222274468e-05,1711.0,TH,0.048436880054865995,0.0065067603052148286,0.006074633338753246,Krebs
43,HPF,0.059589629465785714,0.00907002381402458,8.378744507732772e-05,1711.0,HPF,0.08163981882582547,0.01752210693487768,0.00617215840701674,Krebs
44,SomMoCtx,0.05622040329825415,0.00694507471122599,0.00013833172238102157,1596.0,SomMoCtx,0.07065268376660709,0.01667110364146724,0.00643937444609376,Krebs
45,LS,0.005635668952930823,0.0006192535227124107,0.00011127621892724913,3416.0,FrMoCtx,0.025110326645050144,0.0014536986440859658,0.0045242883357150465,Waksman
46,LS,0.009723080995460102,0.0018505621406563176,0.0003983620335826611,728.0,CP,0.045746139130283046,0.004079878743814406,0.0044828992170366086,Waksman
47,LS,0.0010992576252812842,0.0018954774021888005,3.956181619988773e-05,3360.0,MB,0.034574413428989065,0.003070634509852559,0.004462904335282615,Waksman
48,LS,0.003663556643921194,0.0014981901651895582,1.759561328109854e-05,3192.0,SC,0.03861132871647363,0.004285573478273107,0.004546535793755992,Waksman
49,LS,0.007445301078881459,0.0007915734817974617,-4.6477087594871115e-07,3752.0,V1,0.02446532391393008,0.002038222593895087,0.004517101044011213,Waksman
50,LS,0.009005240691979754,0.0022258709012932046,-1.0804552417510024e-05,3416.0,TH,0.04547317996063386,0.004178432799846448,0.0045070900511200215,Waksman
51,LS,0.00487214460995053,0.001481431928850223,0.00020781306299380074,3416.0,HPF,0.036960285971745215,0.0029878181909243485,0.004487124485349016,Waksman
52,LS,0.005560723746111796,0.0009170222013697014,-8.195484506495422e-05,3304.0,SomMoCtx,0.02849538909193986,0.0026947117688295072,0.004567336070119029,Waksman
