first_cell_id,second_cell_id,cond_corr_coef
1584,1544,0.0018903644547592253
1584,1462,-0.002223119897101163
1584,1473,0.0008361973369637051
1584,1542,-0.009403658219446878
1584,1528,-0.007127386563473475
1584,1862,-0.0099546188615645
1584,1491,-0.002806589526447722
1584,1823,0.0003504218203348469
1584,2035,0.012475761921137073
1584,1560,0.030726600655156193
1584,1819,0.0005593955568103655
1584,1858,0.010662740730796413
1584,1513,-0.0032119558011948603
1584,1478,0.0037082991897786593
1584,1848,0.007613538439602117
1584,1866,0.021428557406502572
1584,1824,1.3879140357822821e-05
1584,1480,0.00338651153194441
1584,1529,0.007337936896891426
1584,1863,0.012094803725547533
1584,1578,0.015296248053230183
1584,1468,0.009683167133520893
1584,1537,0.002659305886858954
1584,1539,-0.000334646242067242
1584,1481,0.0021689105858849096
1584,1496,0.0029881675445911334
1584,1583,0.1006662439206351
1584,1549,0.0027327953647811112
1584,1576,-0.007965271452683206
1584,2033,0.0006093606937833551
1584,1569,-0.00018930588593753505
1584,1483,-0.0018208664804734303
1584,1856,0.0062189087922095675
1584,1484,-0.0038822256132500363
1584,1580,0.00865919702819686
1584,1500,0.0025711237505429874
1584,1849,0.0013297335862318487
1584,1479,-0.003074986879898217
1584,1817,0.0018675596499471067
1584,1814,0.005590745430635889
1584,1504,-0.0011179801068289571
1584,1826,0.0018524855002595196
1584,1520,0.0004222450242747735
1584,2031,0.011830821349244104
1584,1469,-9.9174342070114e-05
1584,2088,0.00763610565804434
1584,1574,0.01985728671410701
1584,2027,8.577644521865247e-05
1584,1532,0.007634293018108385
1584,1579,0.02625433841114863
1584,1485,-0.0008459584468827289
1584,1487,0.0032940810013066158
1584,1501,-0.003921627205157114
1584,1505,0.00013907889645856146
1584,1805,-0.00014571342207774095
1584,2053,0.0035681042390463833
1584,2080,-8.826573651099952e-05
1584,1962,-0.001056998967986376
1584,1740,0.00022184525042898322
1584,1705,0.0004260136630890273
1584,2074,0.0006164169403566067
1584,1998,0.0026280323962149946
1584,2152,-0.0031427712881760455
1584,1869,-0.0021152198596156263
1584,1777,0.0013384117790165059
1584,2069,-0.003508589604348583
1584,2083,0.003233496690499006
1584,2123,-0.0044564151630699655
1584,1676,-0.0008820468287138771
1584,1648,0.002092775679100693
1584,1773,0.0015946859487340796
1584,1801,0.00035536497283718125
1584,1902,0.004481884485954254
1584,2117,0.000787363429319305
1584,1990,0.0028824512846108625
1584,1792,0.0035333648846281505
1584,1701,-0.0011070071294808556
1584,1670,0.0033314897847793053
1584,2009,0.006854234827439834
1584,2153,0.00041858672418018986
1584,1771,0.0005528851461245087
1584,2099,0.00015880631433648536
1584,1768,0.0037874285166286195
1584,1952,-1.4679172137770263e-05
1584,1994,-0.00010491063948593797
1584,2139,-0.0023802536882595714
1584,2067,1.435254652215403e-05
1584,1781,-0.002400658861549984
1584,1729,-0.005883459846239257
1584,2105,0.0014081846499446162
1584,1671,0.0022292056816044753
1584,2121,0.0002060301506847663
1584,1668,0.0013683273390887633
1584,1612,0.0037347248940608284
1584,1963,-0.001953185084952605
1584,1758,0.00308998663459424
1584,1733,0.0015067607389197893
1584,2137,0.0006188612821695981
1584,1713,-0.0012542883856064312
1584,1690,0.00080244288030976
1584,1989,-0.0014730323973483259
1584,1900,4.701693942349613e-05
1584,1978,-0.001374620831046217
1584,1905,0.002139157016107635
1584,1732,0.0012990651858341147
1584,1808,0.0002442367544710327
1584,1802,-0.0012599843474353062
1584,1675,0.005543937567021693
1584,2002,-0.00034889214257028035
1584,2110,0.0009455961180555453
1584,2111,0.0026297336793007957
1584,2112,-0.0016127735806284488
1584,2113,0.004290220157398752
1584,2114,-0.004185299107505988
1584,2115,0.00010014036617751186
1584,2142,0.001521303004681633
1584,2143,0.000473622482450942
1584,2144,0.005823238689080335
1584,2145,0.001349558844020839
1584,2155,-0.00021552095650241584
1584,2156,-0.0012927305711496963
1584,2158,0.003730380047065025
1584,2275,-0.002120310840242307
1584,2181,-0.0020581762406142313
1584,2292,-0.0045373557568374875
1584,3539,0.006273806759828827
1584,2559,0.0007929371588006903
1584,2183,-0.0034774916745591543
1584,2597,0.002180079939961049
1584,2245,0.00036835875687092737
1584,2246,-0.002263699016954927
1584,2558,-0.004304887217491856
1584,2347,-0.005724659329804088
1584,2657,-0.004028981683727133
1584,2689,-0.002078180981433119
1584,3887,-0.00047420557343018507
1584,2248,0.0018582718409394948
1584,2229,-0.003175668868105493
1584,2587,-0.003703312243314782
1584,2345,-0.00015918690779832739
1584,3598,-0.0016613860351343509
1584,2317,0.00027986636439678215
1584,2212,-0.0018369732909622506
1584,2309,-0.0021651574042112777
1584,2247,-0.0011933551387707088
1584,3794,-0.0026581884759047563
1584,2595,-0.0016788375612562677
1584,2304,-0.0017882506029857968
1584,2283,-0.005482720038510876
1584,2555,-0.0003436332910495677
1584,2567,-0.0023460166744649707
1584,2273,-0.00017496090541058764
1584,2168,0.000864510266058741
1584,2286,-0.002059891356938278
1584,3572,-0.0028117725211062594
1584,2265,-0.0009991239477418043
1584,3538,0.0024043070562431725
1584,2182,-0.002439316302419132
1584,2188,-0.0032436363259347105
1584,3560,-0.002979848529880299
1584,2203,-0.002681052092812679
1584,3601,-0.004127126287346851
1584,2171,-0.001116022017143054
1584,2186,-0.0008044507337181336
1584,2213,-0.0018397764756693143
1584,2176,-0.0010056818539355165
1584,2270,-0.0030115820039953553
1584,2331,-0.0006008136665072897
1584,2204,-0.001243988664894172
1584,2206,-0.0013997618010449706
1584,2295,-0.0005716885185827708
1584,2537,-0.003025036585193705
1584,2658,-0.0021099349574806425
1584,2227,-0.0008255075851922782
1584,2346,-0.0015565628975027874
1584,2214,-0.0018380695786929654
1584,3801,-0.004200413678305525
1584,2391,-0.00316425834867007
1584,2672,-0.002575732285375334
1584,2410,0.0019125250228917451
1584,2419,0.001640692920677262
1584,2670,-0.0032990839517254675
1584,2406,-0.0022237449016875317
1584,2355,0.01536711628801677
1584,2390,-0.006960575835957948
1584,2385,-0.0025832799825938786
1584,2357,0.0017830961537927536
1584,2423,-0.00038580465709987495
1584,2426,0.0007379250006242339
1584,2388,-0.005199208809806205
1584,2367,-0.010206828502071674
1584,2433,-0.004869113154265137
1584,2362,0.0032568179000560652
1584,2606,-0.004500641573747763
1584,2403,-0.000978677737316593
1584,2414,0.0026581609349119527
1584,2668,0.0007044815416983287
1584,2667,0.0019771358087095287
1584,2421,0.0004992231345982229
1584,2430,-0.005160829421407039
1584,2671,0.005245788549768785
1584,2368,-0.0010958748142472254
1584,2366,-0.00024098016433641046
1584,2692,-0.0011969026661450676
1584,2436,0.0015120914078629484
1584,2397,0.00029353847780633907
1584,2409,-0.0028805713274381115
1584,2404,0.002536612394232555
1584,2395,-0.005724212753709942
1584,2427,-0.0014152825765330252
1584,2424,0.0010665478263692453
1584,2405,-0.0016729229395926924
1584,2379,0.001702484552535023
1584,2601,-0.0005472839922964172
1584,2422,-0.001741358261900448
1584,2693,0.0009237702624654976
1584,2438,-0.0031291011170922365
1584,2415,0.002469837037268635
1584,2372,0.00013840682234356056
1584,2374,-0.007245497108308938
1584,2413,-0.007451164982274318
1584,2604,-0.0029892101224155616
1584,2365,0.002755160085711064
1584,2398,-0.0008486374363587027
1584,2369,-0.00033947404073431353
1584,2411,-0.0013859187765395298
1584,2363,0.0053722137176853806
1584,2384,-0.0027592425328052607
1584,2360,0.006448194700469437
1584,2364,0.0005067077293567777
1584,2611,-0.001051302166393737
1584,2380,-0.0007412645720076503
1584,2452,0.006269841702216188
1584,3751,-0.003455345244470157
1584,4013,0.0034065823864186193
1584,3773,0.0003774642677510936
1584,3839,0.00457898916082887
1584,2512,-0.0004943867997218453
1584,3743,0.001753088697959505
1584,3828,-0.0005655818483245371
1584,4133,0.0005455097975348134
1584,4109,0.002728648842981926
1584,2470,0.003510060502828148
1584,3853,-0.0017225691750369482
1584,2488,-0.003336239101543376
1584,2920,0.0011833756340808
1584,2680,0.0001502115649537283
1584,2613,-0.00040600794314899684
1584,2944,-0.0028021959560478246
1584,2864,-0.003964447121073491
1584,2846,-0.0022613966316307314
1584,2640,-0.0007970048048869519
1584,3740,-0.003167030596327334
1584,2621,0.00157112272959088
1584,2907,-0.0011206365418945047
1584,2851,-5.766504140717789e-05
1584,2802,-0.005135154598744531
1584,2618,0.002067067466195671
1584,3866,0.002466282841957268
1584,3763,-0.002491912700738227
1584,2928,-0.0018482730376847471
1584,3746,-0.002111193219772492
1584,3739,0.004155876157389389
1584,4030,0.002721158182986564
1584,3707,0.0013476042199600871
1584,4135,-0.0006191353261277773
1584,3765,-0.0007559177332753053
1584,2631,0.0013058581129884387
1584,2936,-0.003650074972429403
1584,2682,0.0031736349860507127
1584,3847,-0.0026688051670486134
1584,2825,-0.0014750803107110853
1584,3766,0.005578890636405518
1584,4028,0.0013377119023091455
1584,3818,0.0030890762308210915
1584,2652,-0.0014891087906901482
1584,2483,-0.005281025638199166
1584,3826,8.645120355759645e-05
1584,2527,0.00017000044570112646
1584,4108,-0.0012211352668388398
1584,2504,-0.00020804956240181698
1584,3702,0.0032044139673028174
1584,3897,0.0007801349568814546
1584,3731,0.0013996783574346434
1584,2471,-0.0006690962739943365
1584,2805,-0.00018982861268056314
1584,4058,0.0004055383262782426
1584,4122,-0.0016858599553864165
1584,3951,0.0021312523196167555
1584,3364,0.0018901617975319175
1584,3345,0.0005916260272455626
1584,2736,0.0006807551962688137
1584,2743,-0.0035855504240330386
1584,3490,4.740342546451694e-05
1584,3334,-0.0023517222692299635
1584,3954,0.0010685732042094872
1584,3907,-0.004879403252385302
1584,2880,0.0014541727384102718
1584,3943,-0.0009136339521142391
1584,2996,0.0020777256500250593
1584,3260,-0.0008835185543547905
1584,3328,-0.004403953800489435
1584,3336,-0.0038968021867253986
1584,3903,0.0008295715579050405
1584,3327,0.005189849790570865
1584,3927,0.005318958799449845
1584,2893,-0.002115873431467048
1584,3948,-0.004615649621419255
1584,2741,-0.0015187048393080426
1584,2719,0.003960176211420084
1584,2884,-0.0010366790211565947
1584,4075,-0.0006234701632692104
1584,3939,0.0003788619092695192
1584,3367,0.0017548032602788589
1584,3309,-0.002456432236445329
1584,2966,0.002059562842740199
1584,3303,-0.0005329009543973313
1584,3901,-0.003814006162211383
1584,3341,-0.0027228514532030273
1584,3929,0.00162875342506822
1584,3339,-0.001088034200848082
1584,3363,0.0005782760698040414
1584,3488,-0.001140263781371704
1584,3003,-3.044123814811582e-05
1584,2983,0.003133580418508577
1584,2978,-0.001022231429823173
1584,3322,-0.0006866455250953072
1584,2891,-0.00018069575270351584
1584,3902,-0.002012498745434092
1584,2894,-0.0034892025802504066
1584,2948,0.0019811592279567565
1584,3921,0.002457158298301904
1584,4072,0.003674681722169576
1584,2734,-0.0003149593659708718
1584,3933,-0.0001713722145364486
1584,3935,-0.0010015081674957596
1584,4066,-0.0018882116456637413
1584,2878,0.0008904473151772967
1584,3304,-0.0028714057686730966
1584,3361,-0.0003471787426610957
1584,3956,-0.0038474833509878456
1584,3163,0.0009186018551609984
1584,3178,0.0011219732263140982
1584,3659,0.004009490318835881
1584,3968,0.0007251189219578105
1584,3640,-0.0038277689708281154
1584,3675,-0.0027405317627567575
1584,3370,0.0009860390456766814
1584,3375,-0.0038115563538892515
1584,4084,0.0013043607707913891
1584,3172,0.00019541171389471249
1584,3966,0.0022908999362076144
1584,3656,-0.004121471649010543
1584,3006,-0.0013371152407267045
1584,2765,-0.0017263633329831624
1584,3388,-0.006179560935853207
1584,2801,1.9917741085811295e-05
1584,3026,-0.0051213420332710605
1584,4080,0.0054674656315426865
1584,3658,0.007217212205991801
1584,4129,0.0040234674602296905
1584,3012,-0.0022210280203614624
1584,3409,0.006283429438870473
1584,3533,-0.0005873831161258783
1584,3664,-0.0039328146177347225
1584,3014,0.0028532944788595156
1584,2784,-0.00204237838885916
1584,3373,0.0013414225558224934
1584,3391,-0.0017774617654600085
1584,2899,-0.0021853854301101994
1584,4078,0.0006533533027242565
1584,2773,-0.005718406200133519
1584,3807,-0.005578311319980828
1584,3407,0.009879400383674335
1584,3980,0.0016879588259541972
1584,3979,-0.0014313199294296454
1584,3655,-0.002976843892594552
1584,3666,-0.0031399922557094817
1584,2952,-0.0008817649037577925
1584,3984,-0.0019884437195028188
1584,3377,-0.0010836514176704535
1584,3023,0.0034681645227803734
1584,3645,-0.003267402134063291
1584,2781,-0.0013721264882960076
1584,3667,0.005385268587850255
1584,2898,-0.0007294394931665805
1584,3387,-0.001119405112499512
1584,3626,-0.003955842088576823
1584,3506,0.009496021635292503
1584,3380,-0.0007324416539366436
1584,3171,0.002798314550045536
1584,3176,-0.0004923686784742001
1584,3033,0.0003331179230586023
1584,3498,-0.0016402486804700852
1584,3010,0.0003143509712391557
1584,3663,0.0026804118091803535
1584,3961,0.005108236677508056
1584,3047,0.0014175880151119844
1584,3081,0.0010531978432923004
1584,3270,-0.00046438789302852545
1584,3451,0.0038598354705191708
1584,3204,0.0009732871813417864
1584,3236,0.00039712631541837114
1584,3435,-0.0026988202872643002
1584,3119,-0.0030015877152551784
1584,3123,0.0014737990584714378
1584,3432,0.00032535389966176817
1584,3289,0.000862611803845689
1584,3077,-0.0016690082963787083
1584,3512,-0.002248334107555365
1584,3203,0.0003728349983848656
1584,3046,-0.0007996881311687176
1584,3136,-8.498853556864136e-05
1584,3251,0.0002692065502404938
1584,3238,-0.0010833729470569957
1584,3437,-0.0017030014983366976
1584,3037,-0.0020309680991165203
1584,3444,0.0023984195167574838
1584,3454,0.005111757445132374
1584,3237,0.0009025648257111298
1584,3245,-8.907675797875969e-05
1584,3148,-0.0007525801526894056
1584,3445,-0.0008999036000522697
1584,3231,0.001164322494238196
1584,3433,0.003797489311135389
1584,3466,-0.002752756218979383
1584,3107,-0.0008963458064538982
1584,3273,0.0006856352090423898
1584,3192,0.005395172784866122
1584,3074,0.0018183409295506174
1584,3243,0.002478910553286798
1584,3146,-0.0011508526784590513
1584,3264,0.001126903653177934
1584,3439,-0.005314009962692549
1584,3040,-0.004296273444134329
1584,3426,-0.009185433738346549
1584,3155,0.0008288275114036146
1584,3421,-0.0009207427382687452
1584,3073,8.27293850232995e-05
1584,3248,-0.0010894314143209238
1584,3086,-0.0016398822732409642
1584,3223,-0.0023618256526625318
1584,3058,-3.521385396152003e-05
1584,3150,0.003942154479720133
