cell_id,r2_score,durbin_watson,num_svd_time_points,num_spike_count_time_points,num_time_points_used
1584,0.015207110524164236,1.7004420469159685,98199,49582,49582
1544,0.009405247105533365,1.961853354493007,98199,49582,49582
1462,-0.011433854231895246,1.8422086704465683,98199,49582,49582
1473,-0.023912318876979644,2.049186274767072,98199,49582,49582
1542,0.04077789022284484,1.5890971227758846,98199,49582,49582
1528,-0.0022642614385832704,1.6209488382630002,98199,49582,49582
1862,0.027452184840067506,1.9988241927934254,98199,49582,49582
1491,0.029989567729896915,1.3729820855974413,98199,49582,49582
1823,-0.00012738025830549837,1.9730859163954297,98199,49582,49582
2035,-0.0004612153853362777,1.5775020280962975,98199,49582,49582
1560,-0.03816969327096986,1.8526046297802514,98199,49582,49582
1819,0.005476028901252761,1.8638045734558326,98199,49582,49582
1858,-0.0069708218488264695,1.9034939465846503,98199,49582,49582
1513,0.030379527948753315,1.782898693200719,98199,49582,49582
1478,0.011808903269293403,1.781561928857375,98199,49582,49582
1848,0.008902872392315908,1.8102162189122313,98199,49582,49582
1866,-0.00029218114701645703,1.541262191272926,98199,49582,49582
1824,0.01786060681851709,1.8733682411516872,98199,49582,49582
1480,0.01612128382505884,1.81935309408272,98199,49582,49582
1529,0.030061553262101692,1.630807048568859,98199,49582,49582
1863,-0.004704265138741004,1.5062523233990066,98199,49582,49582
1578,0.002088707717551763,1.5923318282456296,98199,49582,49582
1468,0.025879762669840156,1.6747497908433682,98199,49582,49582
1537,0.005710628285637287,1.8665327848846438,98199,49582,49582
1539,-0.0050899501204373365,1.9242246531352445,98199,49582,49582
1481,-0.0012586907046041595,1.8979436014599922,98199,49582,49582
1496,-0.0033598400287124797,1.750196038754971,98199,49582,49582
1583,-0.0004702311255462277,1.3424697666631618,98199,49582,49582
1549,0.005412956140939618,1.8361826460212016,98199,49582,49582
1576,0.134451405447656,1.6952196857864503,98199,49582,49582
2033,0.0013907005608364553,1.7905791917599576,98199,49582,49582
1569,-0.01015126845667469,1.5281215120474938,98199,49582,49582
1483,-0.007994320765361884,1.955566186184576,98199,49582,49582
1856,0.0016556180228760597,1.8709312450965563,98199,49582,49582
1484,0.001971538364475056,1.891049165726423,98199,49582,49582
1580,-0.0014784847331441586,1.5112756629672093,98199,49582,49582
1500,-0.08086346772032171,1.6634154831291765,98199,49582,49582
1849,-0.001284545390026537,1.8477794409854582,98199,49582,49582
1479,-0.010285461765107584,1.6992641315945,98199,49582,49582
1817,-0.010195853477891204,1.9344782144397397,98199,49582,49582
1814,0.02590327927653746,1.6923098880303602,98199,49582,49582
1504,-0.029177161720471467,1.5114844821465123,98199,49582,49582
1826,-0.007529378492935779,1.935936015287945,98199,49582,49582
1520,-0.008957716532046245,1.9904955412306713,98199,49582,49582
2031,-0.0030724606036107716,1.8453763392070373,98199,49582,49582
1469,-0.022412639123412292,1.9433635728488166,98199,49582,49582
2088,0.003562693163634001,1.6713437763346566,98199,49582,49582
1574,-0.07283518341926798,1.3728261979524892,98199,49582,49582
2027,-0.019510137378645265,1.8285867283296129,98199,49582,49582
1532,0.018522329946430882,1.6316089907185045,98199,49582,49582
1579,-0.0013148725310658804,1.2019465614939466,98199,49582,49582
1485,-0.008320931595032333,1.704572967271135,98199,49582,49582
1487,-0.009387228700210137,1.9901118232630035,98199,49582,49582
1501,0.1032228698985651,1.8903311542456038,98199,49582,49582
1505,0.010086018548259301,1.8818652304215184,98199,49582,49582
1805,-0.0011709980929728303,1.8179536790804405,98199,49582,49582
2053,-0.002420265177813352,1.6031346128906525,98199,49582,49582
2080,-0.0015401048079628499,1.8895833746823711,98199,49582,49582
1962,-0.0038633962563840996,1.7951119450053112,98199,49582,49582
1740,0.02328067345546303,1.1003710372960211,98199,49582,49582
1705,-0.0015363294515231551,0.9973042888404019,98199,49582,49582
2074,-0.0036990050356764392,1.7563328353497947,98199,49582,49582
1998,0.003056315159044476,1.6636397534638996,98199,49582,49582
2152,0.009958832306481202,1.7712631537521715,98199,49582,49582
1869,-0.005082678564072296,1.7178662412780208,98199,49582,49582
1777,-0.013558749992847563,1.7568012286054209,98199,49582,49582
2069,-0.049814551342332924,1.8307065219805467,98199,49582,49582
2083,-0.0010988652941055221,1.6051828458536768,98199,49582,49582
2123,-0.13592772461979208,1.317342537155378,98199,49582,49582
1676,-0.007256907846476146,1.9308650379013905,98199,49582,49582
1648,-0.006998389802370442,1.6531229594287165,98199,49582,49582
1773,0.00802415537811596,1.5181777884700824,98199,49582,49582
1801,0.03547895159375147,1.6202152680951691,98199,49582,49582
1902,-0.004589637196786622,1.8643928861847376,98199,49582,49582
2117,-0.02698936039601474,1.6100956908118766,98199,49582,49582
1990,-0.0018798437546843072,1.6317203401294516,98199,49582,49582
1792,0.0016275719162408553,1.1201999475473206,98199,49582,49582
1701,-0.0024968714292628036,1.8359910988015702,98199,49582,49582
1670,0.010229121419945475,1.7977688330236463,98199,49582,49582
2009,0.017052203989795456,1.3492384472347012,98199,49582,49582
2153,0.004670143507113589,1.8488540015412556,98199,49582,49582
1771,0.002384778414918576,1.464593537627925,98199,49582,49582
2099,-0.007727427713398516,1.917783460047201,98199,49582,49582
1768,0.005057213422174134,1.3764403976811252,98199,49582,49582
1952,-0.04631404457859811,1.6483828177331634,98199,49582,49582
1994,0.003279904611111162,1.5674181125436486,98199,49582,49582
2139,-0.01067032667184109,1.476302102956191,98199,49582,49582
2067,0.00034022418604773286,1.8117520121869253,98199,49582,49582
1781,-3.275758920207039e-05,1.4604863097216016,98199,49582,49582
1729,0.09752439791617173,1.6124392833497845,98199,49582,49582
2105,0.0016150191213094578,1.6831655287232212,98199,49582,49582
1671,0.006291899872612805,1.7896429094197428,98199,49582,49582
2121,0.0006642687195911323,1.5592381102706834,98199,49582,49582
1668,-0.004341878014353151,1.7776058072788614,98199,49582,49582
1612,-0.0010186430207308472,1.6733275496565054,98199,49582,49582
1963,-0.028178272990575737,1.630534080308377,98199,49582,49582
1758,-0.038092213226347926,1.540365139094546,98199,49582,49582
1733,0.015514665905048686,1.854218065738596,98199,49582,49582
2137,-0.004809505898950572,1.6807461500228087,98199,49582,49582
1713,-0.023529133991572193,1.7940255547467872,98199,49582,49582
1690,0.007568520549815827,1.701607440311167,98199,49582,49582
1989,0.0013896685382812635,1.9840096990217215,98199,49582,49582
1900,0.008503107925194264,1.5986431701027086,98199,49582,49582
1978,0.006731097589952606,1.8304681823311477,98199,49582,49582
1905,-0.001049724490695958,1.9177851121077845,98199,49582,49582
1732,0.00159091640500586,1.7836106214329321,98199,49582,49582
1808,-0.0012793038100982201,1.806053728353688,98199,49582,49582
1802,-0.0009939469889672647,1.9209977925765773,98199,49582,49582
1675,0.01465118577937019,1.7083709474774857,98199,49582,49582
2002,0.004661024402201064,1.6989323788560589,98199,49582,49582
2110,0.008221994701345325,1.7644490355381524,98199,49582,49582
2111,0.012409314508517455,1.7475632017038487,98199,49582,49582
2112,-0.006204148134772991,1.9975793750154567,98199,49582,49582
2113,-0.014595211690195065,1.4211881437926666,98199,49582,49582
2114,0.05355326667611704,1.7218783453249016,98199,49582,49582
2115,-0.012284078114098707,1.8010934222903956,98199,49582,49582
2142,-0.009575804937751009,2.0034126118370295,98199,49582,49582
2143,0.009018838206008573,1.9412890122148774,98199,49582,49582
2144,-0.007343562463689057,1.5366145127476538,98199,49582,49582
2145,-0.038501239378629926,1.9163617650623828,98199,49582,49582
2155,0.00019787980073193712,1.7441083260278112,98199,49582,49582
2156,-0.003942309136492073,2.0079960220357225,98199,49582,49582
2158,0.003640707974441826,1.6004063189251263,98199,49582,49582
2275,0.0034497135642658217,1.844629071879603,98199,49582,49582
2181,0.02610237237060642,1.6024835079552535,98199,49582,49582
2292,-1.5547847319830055e-05,1.76267567944357,98199,49582,49582
3539,0.015945816814641245,1.6934901719083417,98199,49582,49582
2559,0.02531890613093457,1.6292900907672765,98199,49582,49582
2183,0.038434401395498585,1.9335708613700395,98199,49582,49582
2597,0.0018316873025512326,1.4728919508037086,98199,49582,49582
2245,0.01959913467380514,1.7684807583725495,98199,49582,49582
2246,0.02527361773389758,1.7991033989313205,98199,49582,49582
2558,0.03149281404062043,1.701260723861563,98199,49582,49582
2347,0.0011587514333216697,1.6469210685560438,98199,49582,49582
2657,0.04026630843457846,1.8046436549163838,98199,49582,49582
2689,-0.007191132689513102,1.626314885847838,98199,49582,49582
3887,0.02407471081525281,1.8226285606265267,98199,49582,49582
2248,0.012281749551047216,1.8150608716510563,98199,49582,49582
2229,0.02823093059228765,1.6361671235944035,98199,49582,49582
2587,-0.007594544883362753,1.6036665320633128,98199,49582,49582
2345,-0.00268639033395357,1.722941091171806,98199,49582,49582
