cell_id,r2_score,durbin_watson,num_svd_time_points,num_spike_count_time_points,num_time_points_used
32,0.0614291058944092,0.5392221306382862,51572,651,651
116,-0.06409051052516856,1.155974252888979,51572,651,651
55,0.05652752771575276,1.1203937463335607,51572,651,651
22,0.042706570720373316,1.4273404996940853,51572,651,651
33,0.006486882775298408,1.2949607604976254,51572,651,651
31,0.08390269293244157,0.977579736147195,51572,651,651
97,0.022024629524552752,1.4325234238561366,51572,651,651
100,0.0011425929472227425,1.666941965322569,51572,651,651
123,0.06293684206431416,1.220690740924109,51572,651,651
106,-0.02120327310721981,1.0417511267811013,51572,651,651
91,-0.5274723977499922,0.4270448168231829,51572,651,651
111,-0.04014899209828182,1.6275983350935324,51572,651,651
122,0.0,1.3883720930232557,51572,651,651
66,-0.00035715244975254024,0.9929690516991944,51572,651,651
38,0.10241382056291193,1.0851094312191185,51572,651,651
119,0.03952422613751361,1.4452504528893229,51572,651,651
28,-0.3073781391988468,0.7536273642828552,51572,651,651
27,-0.13330979275195864,0.6650951610233268,51572,651,651
62,-0.043927505381578635,1.4034667072987903,51572,651,651
52,-0.02261508048848615,1.5897758782054245,51572,651,651
68,0.04271914617894235,1.2098187372019964,51572,651,651
57,-1.3623867303652286,0.28738406022946206,51572,651,651
30,0.010995035909392548,0.9270689980473348,51572,651,651
126,-0.03851860674710972,0.5946609054272287,51572,651,651
13,-0.013791719599543617,1.8743720560559354,51572,651,651
53,-0.008542864740651801,1.8577845371731638,51572,651,651
64,-0.034389467796871465,1.3308863456683764,51572,651,651
101,0.06234125218691089,1.2230513677632686,51572,651,651
21,-0.04986962661973959,1.26971448702391,51572,651,651
112,-0.003401999732291605,0.9143450744467863,51572,651,651
83,-0.06275445317046757,1.4828197247665271,51572,651,651
41,-0.04106144440392856,1.2793700083803348,51572,651,651
58,0.04832991275514342,0.8642415668093275,51572,651,651
9,0.17700365037526566,1.7071407595005306,51572,651,651
40,-0.0680858940578446,1.1165417282240326,51572,651,651
67,0.131458340746047,1.320027719044187,51572,651,651
18,-0.048538265150198434,0.8443200073576873,51572,651,651
90,-0.026317614728180283,1.445714265854982,51572,651,651
65,-0.0030871615235010808,0.6793186998479823,51572,651,651
73,0.013299206589857504,1.3917384080099187,51572,651,651
10,0.0010521018082957356,0.7788045192602211,51572,651,651
92,-0.011548569934134667,0.9624752867704951,51572,651,651
29,-0.08901818206834688,1.4070427194467474,51572,651,651
36,0.12452841264094483,0.7157938558684861,51572,651,651
98,-0.12040222726979555,0.4908006028286392,51572,651,651
125,-0.03211380394701746,1.1993329492462241,51572,651,651
105,-0.041091928786839205,1.7574126213948333,51572,651,651
63,-0.010498744974074325,1.6515398150532963,51572,651,651
4,-0.05709917084199567,1.1329325929808218,51572,651,651
14,-0.009120563690149464,1.3868828520189094,51572,651,651
82,-0.02618656104342376,1.43568329947049,51572,651,651
39,-0.000960015265364822,2.071967142339467,51572,651,651
7,-0.08646494042697661,0.6405499627461837,51572,651,651
94,-0.2746740224986559,1.1878724594509056,51572,651,651
51,-0.00967113195765723,1.5855377764224072,51572,651,651
371,0.026385795396080658,1.7273211630938747,51572,651,651
220,0.009546365450129768,1.0363160525140631,51572,651,651
309,-0.03416413600832491,1.3250487643852125,51572,651,651
363,-0.005108007015669491,1.596453987001522,51572,651,651
313,-0.05904794850093498,1.1224703507772817,51572,651,651
219,-0.015336202437230328,1.6449928203417674,51572,651,651
78,-0.041190473095311875,0.8847226120776585,51572,651,651
354,-0.002986448934074293,1.5623322107102051,51572,651,651
210,-0.050944014151989236,1.8074298535919726,51572,651,651
302,0.0006107053712556265,1.7223792443027104,51572,651,651
234,0.0016628828220570657,1.4866584040684423,51572,651,651
317,0.0026855924746239657,1.6196758523583314,51572,651,651
321,-13.107432238335425,0.10709424720653463,51572,651,651
357,-0.014977667275543283,1.6558674969256537,51572,651,651
308,-0.03702649510188505,0.9013600411506826,51572,651,651
242,-0.2539942409642688,1.1329435255755806,51572,651,651
211,-0.03694216599120814,1.558548418998203,51572,651,651
221,0.009703608966416644,1.3897874705007491,51572,651,651
228,-0.04501931357524103,1.2538064840680592,51572,651,651
314,-0.0723935896149861,0.7825425221493041,51572,651,651
370,0.026161391148617485,1.2996521315416536,51572,651,651
236,-0.028047440315948524,2.072588161489449,51572,651,651
225,-0.07314500965278947,0.9970519646786178,51572,651,651
350,0.0016570754246387764,1.4700463158490742,51572,651,651
212,-0.039580063714105274,1.5646473371299592,51572,651,651
214,-0.05009595300173042,1.4952858332255812,51572,651,651
218,-0.04089486500420669,1.9680933208222744,51572,651,651
235,0.04552337790653771,1.2212623851763291,51572,651,651
300,-1.1086007502943396,0.8068246073569038,51572,651,651
318,-0.06167607391907093,1.5331996600873443,51572,651,651
217,-0.019245031805669388,1.652305990104177,51572,651,651
310,-0.04630719133241046,1.5080012830494711,51572,651,651
319,-0.026523504582067536,1.5139625739911957,51572,651,651
237,-0.014837798530469959,1.5493749298804076,51572,651,651
229,-0.10874414485379535,1.2914908231333049,51572,651,651
224,-0.005491485402997931,1.2238992683047434,51572,651,651
305,-0.03986473258428047,1.881291546025056,51572,651,651
298,-0.02453105518631582,1.2958093729050557,51572,651,651
216,-0.10151680144273567,0.39894233046644706,51572,651,651
349,-0.004025760197106987,1.5009785154320956,51572,651,651
118,-0.04823060321013806,0.4061154608047368,51572,651,651
240,-0.028142633737465728,1.4252293879805045,51572,651,651
316,-0.08252597871247858,1.4502094770255531,51572,651,651
297,-0.004362646114153046,1.7662572569597492,51572,651,651
322,-0.07841286072790554,1.4893910891151134,51572,651,651
351,-0.5950683941204398,0.6145514249365519,51572,651,651
311,0.010352751591503617,0.9591262776637214,51572,651,651
241,0.023079157395373362,1.3492480665051216,51572,651,651
233,-0.04997174354487077,1.059381326126299,51572,651,651
209,-0.047361284159208594,0.8013504114031601,51572,651,651
306,-0.045496996988508176,1.757243577124025,51572,651,651
301,-0.01638305737824952,1.7742281483403615,51572,651,651
355,0.005604860743012363,1.657833636080134,51572,651,651
352,-0.04737967971344603,1.3354776810170483,51572,651,651
356,0.015898937005144775,1.501818229586496,51572,651,651
188,-0.04590617695269361,1.0738345246254153,51572,651,651
