bin_width,mouse_name,correction,correlation_type,num_communities,regional_clustering_entropy,consensus_clustering_entropy,joint_entropy,mutual_information,adjusted_mutual_information,normalised_mutual_information,variation_of_information,normalised_variation_of_information,normalised_information_distance,adjusted_rand_index
0.005,Robbins,negative,signal,2,2.1534477438740085,0.6086570632666842,2.749433591288634,0.012671215852059506,-0.0024259793526476125,0.005884152930158521,2.7367623754365744,0.9953913359128923,0.9941158470698415,-0.002997022142134992
0.01,Robbins,negative,signal,2,2.1514495783716003,0.6639167020352217,2.7939271586124717,0.021439121794350056,0.002819152539886968,0.00996496595127133,2.7724880368181215,0.9923265280097721,0.9900350340487287,0.0026404933652721743
0.05,Krebs,negative,signal,2,2.0731816366569875,0.6863007100124803,2.658291049558585,0.10119129711088305,0.041658072870581354,0.048809663042382705,2.557099752447702,0.9619337028096732,0.9511903369576173,0.04144855678073684
0.05,Robbins,negative,signal,2,2.1641729988726337,0.6640641265641081,2.8155440273204575,0.012693098116283968,-0.001738559551764995,0.005865103262491534,2.8028509292041734,0.9954917777903249,0.9941348967375084,-0.0009466319865580565
0.1,Robbins,negative,signal,2,2.1550983170513334,0.6827095576511619,2.8271520754045825,0.010655799297912508,-0.0042852078267397115,0.004944460869187665,2.81649627610667,0.9962309069290559,0.9950555391308123,-0.0033113770148595245
1.0,Robbins,negative,signal,2,2.166885696419169,0.6919885643632685,2.8470074585193195,0.011866802263118911,-0.004757868693908715,0.005476432043798659,2.8351406562562005,0.9958318330963241,0.9945235679562013,-0.00450054436980096
